scenario_id,timestamp,node_22_wind,node_25_wind,node_18_PV,node_33_PV
8,2023-04-19 07:30:00,0.005822807550430298,0.0066101830034786205,0.0,0.0
8,2023-04-19 07:45:00,0.006760895252227783,0.006504002987707897,0.0,0.0
8,2023-04-19 08:00:00,0.0,0.0,0.0030623476070076976,0.0032703043020743503
8,2023-04-19 08:15:00,0.0007353127002716064,0.0006844773037097969,0.004308098941754757,0.004607906531609819
8,2023-04-19 08:30:00,0.0,0.0,0.005182754799554455,0.005536995700010414
8,2023-04-19 08:45:00,0.0,0.0,0.006971314802790516,0.007465614010068231
8,2023-04-19 09:00:00,0.0,0.0,0.007656290956432824,0.008208941999945716
8,2023-04-19 09:15:00,0.0,0.0,0.008927247910227493,0.0096077378606726
8,2023-04-19 09:30:00,0.011232435703277588,0.013355223316576183,0.010727295979938312,0.011537329907450114
8,2023-04-19 09:45:00,0.006189584732055664,0.006754519513811967,0.01171427855903965,0.012671841890540285
8,2023-04-19 10:00:00,0.00044333934783935547,0.00039127031956195566,0.012026711067288353,0.01304052938630902
8,2023-04-19 10:15:00,0.0007818043231964111,0.0006297116381554913,0.013641227490017012,0.014869195115257684
8,2023-04-19 10:30:00,0.0009264051914215088,0.0007756398384407805,0.016144380736192638,0.01735931554554048
8,2023-04-19 10:45:00,0.002096891403198242,0.0018594500514119313,0.01954007997354675,0.020977568367821855
8,2023-04-19 11:00:00,0.005182325839996338,0.004924380493464183,0.021157505948986015,0.02265625841224081
8,2023-04-19 11:15:00,0.0,0.0,0.023422711928994925,0.025402943755097645
8,2023-04-19 11:30:00,0.0,0.0,0.02613210787490973,0.028406581816008854
8,2023-04-19 11:45:00,0.0,0.0,0.0317074212842611,0.03445198011090714
8,2023-04-19 12:00:00,0.0,0.0,0.033542817083928644,0.03609396468579852
8,2023-04-19 12:15:00,0.0,0.0,0.03892805881558227,0.04155564377278399
8,2023-04-19 12:30:00,0.0020346641540527344,0.0022464160645694967,0.04123638210297585,0.04388375439648949
8,2023-04-19 12:45:00,0.0,0.0,0.04456739179749484,0.04751759888770214
8,2023-04-19 13:00:00,0.0,0.0,0.04495152086501979,0.04788278573211121
8,2023-04-19 13:15:00,0.0015228092670440674,0.0017170634441490058,0.0424723889053469,0.045558595769572365
8,2023-04-19 13:30:00,0.0003350377082824707,0.0003355631557496719,0.03968000902541167,0.04234136225784194
8,2023-04-19 13:45:00,0.0003008842468261719,0.0002834953914666223,0.0445905780682324,0.04781733330247005
8,2023-04-19 14:00:00,0.010352909564971924,0.012043993227034453,0.05282268402546594,0.05599647175420859
8,2023-04-19 14:15:00,0.020808637142181396,0.02434423118306354,0.05133586777954897,0.055058310849019514
8,2023-04-19 14:30:00,0.030345231294631958,0.030480114169293183,0.04720837642807257,0.050470612434548465
8,2023-04-19 14:45:00,0.05077719688415527,0.05429056145847311,0.04653891608868814,0.04980915175002889
8,2023-04-19 15:00:00,0.09823921322822571,0.0966966630884368,0.04477966064948003,0.04745667262711021
8,2023-04-19 15:15:00,0.07438284158706665,0.07575917518310461,0.0444667496762604,0.047110966226421615
8,2023-04-19 15:30:00,0.056711047887802124,0.06511145578206556,0.048725279317418685,0.051755226765958603
8,2023-04-19 15:45:00,0.06317299604415894,0.0550192933880294,0.04142582275645705,0.044059155569067664
8,2023-04-19 16:00:00,0.05543354153633118,0.0547040349044739,0.045599910606186546,0.04863872240892859
8,2023-04-19 16:15:00,0.04974085092544556,0.04272928601750628,0.03828458432471276,0.040809870438039964
8,2023-04-19 16:30:00,0.04907715320587158,0.0433861710698032,0.037985463707502304,0.04052615449091172
8,2023-04-19 16:45:00,0.0800940990447998,0.06485847707138047,0.038595606479867116,0.041056251098231036
8,2023-04-19 17:00:00,0.08024078607559204,0.08274298239109878,0.03269152985942808,0.03513178525356732
8,2023-04-19 17:15:00,0.07345417141914368,0.07267463036423591,0.025934898249473013,0.02796034642213092
8,2023-04-19 17:30:00,0.07348033785820007,0.07397982916064991,0.020293533499896845,0.021767009300366926
8,2023-04-19 17:45:00,0.06293180584907532,0.05057526958168594,0.019613387196179985,0.020977563287796774
8,2023-04-19 18:00:00,0.06556254625320435,0.06247192235142019,0.019916694690399247,0.02130329683540449
8,2023-04-19 18:15:00,0.06722939014434814,0.06447417541264021,0.01478443296876301,0.015826756784258496
8,2023-04-19 18:30:00,0.09349489212036133,0.09172843763422203,0.011886055776589655,0.012666067954988553
8,2023-04-19 18:45:00,0.13888055086135864,0.1337255184205189,0.00832053100906804,0.008918399210688625
8,2023-04-19 19:00:00,0.26999786496162415,0.301093415248036,0.004116005299337919,0.004440797905185852
8,2023-04-19 19:15:00,0.24175983667373657,0.26594203142221057,0.0,0.0
8,2023-04-19 19:30:00,0.18899035453796387,0.18672841736667575,0.0,0.0
8,2023-04-19 19:45:00,0.10629773139953613,0.08684132209888155,0.0,0.0
8,2023-04-19 20:00:00,0.09357699751853943,0.10184444120308091,0.0,0.0
8,2023-04-19 20:15:00,0.2693507969379425,0.24373415862510825,0.0,0.0
8,2023-04-19 20:30:00,0.30206507444381714,0.3289055370712687,0.0,0.0
8,2023-04-19 20:45:00,0.2636159062385559,0.22496409519211333,0.0,0.0
8,2023-04-19 21:00:00,0.22357621788978577,0.20912122680688222,0.0,0.0
8,2023-04-19 21:15:00,0.2256121039390564,0.24359896279300505,0.0,0.0
8,2023-04-19 21:30:00,0.13607007265090942,0.12594394867005104,0.0,0.0
8,2023-04-19 21:45:00,0.09052956104278564,0.09031250178713439,0.0,0.0
8,2023-04-19 22:00:00,0.07830452919006348,0.08397348093493444,0.0,0.0
8,2023-04-19 22:15:00,0.03952455520629883,0.035059000593774155,0.0,0.0
8,2023-04-19 22:30:00,0.018440306186676025,0.017642685027268096,0.0,0.0
8,2023-04-19 22:45:00,0.004818648099899292,0.004406909922148328,0.0,0.0
8,2023-04-19 23:00:00,0.003280073404312134,0.003080859332484194,0.0,0.0
8,2023-04-19 23:15:00,0.0041540563106536865,0.003412701963751734,0.0,0.0
8,2023-04-19 23:30:00,0.009013861417770386,0.007520805853440498,0.0,0.0
8,2023-04-19 23:45:00,0.0,0.0,0.0,0.0
