Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
SingleScenario,centralized,30311.3837969587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.96094420301762e-08,0.236686244355505,6.63269916400283e-08,0.452801704016411,7.629816977196e-08,1.39573409322008,1.84607620016492e-07,5538.05671545268,768.536005639671,22612.9957438801,0,6.81017166694053e-06,47.337248871101,1.98980974920085e-05,548.491095331012,86.7937001979205
