Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
S3_Normal_WithStorage_Carbon,centralized,24421.759162396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.62091186909549,0,4080.29933550721,-817.222227270589,19757.0309865565,0,0,724.182373819098,0,63.882293573947
