Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
S4_HighRE_WithStorage_Carbon,admm,23702.2451853381,23702.2451853381,27,8.50248839506993e-05,0.00117685119771788,1.81047149867553e-05,6.84951772258469e-05,3.47283508374263e-19,0,8.36916752484601,0,3311.28517855615,-1210.17283619786,19211.7699192407,0,0,1673.8335049692,0,30.7764702914237
