Scenario,Method,TimeSlot,DataSum_Pload,DataSum_Hload,DataSum_H2load,DataSum_Ppv,DataSum_Pwind,DataSum_PcompFixed,Sum_Pgrid,Sum_Pch,Sum_Pdis,Sum_PpvUse,Sum_PpvCurt,Sum_PwindUse,Sum_PwindCurt,Sum_Pchp,Sum_Hchp,Sum_Fgas,Sum_Peb,Sum_Heb,Sum_Pelec,Sum_H2prod,Sum_H2cons_fc,Sum_Pfc,Sum_Pcomp,Sum_Hch,Sum_Hdis,Sum_H2ch,Sum_H2dis,Sum_H2short,Sum_Hdump,Sum_Qpv,Sum_Qes,Sum_QinjLocal,Sum_PinjLocal,Sum_CarbonEmission_kg,Sum_CarbonQuota_kg,Sum_CarbonBuyMarket_kg,Sum_CarbonSellMarket_kg,Sum_CarbonTradeWithCommunities_kg,Sum_CarbonUnusedAllowance_kg,Mean_SOC_e,Mean_SOC_th,Mean_SOC_h2,Mean_V,TotalRenewableAvailable_MW,TotalRenewableUsed_MW,TotalRenewableCurtailment_MW
S2_Normal_WithStorage_NoCarbon,admm,1,1.37,2.285,7.6,0,0.286379527888359,0,0,0,1.12817717314257,0,0,0.286379527888359,0,0.99,1.27285714285714,2.82857142857143,0.618556701030928,0.6,0.4,8,0,0,0.016,0.0985714285714286,0.510714285714286,4,3.6,0,0,2.83325430944226e-06,2.83325430944226e-06,0.468636734681738,0,947.016406285714,2017.40952245454,0,0,0,7358.96606169698,2.95414836030085,3.85201629072682,30.1333333333333,0,0.286379527888359,0.286379527888359,0
S2_Normal_WithStorage_NoCarbon,admm,2,1.3,2.23,7.6,0,0.514207995603925,0,0,0,0.894684674106229,0,0,0.514207995603925,0,0.925664031320774,1.19013946884099,2.64475437520221,0.618556701030928,0.6,0.4,8,0,0,0.016,0.108571428571429,0.548431959730434,4,3.6,0,1.11022302462516e-16,2.62189279197587e-06,2.62189279197587e-06,0.44688589218167,0,885.473761989238,1851.43350223987,0,0,0,0,2.64022391324604,3.69396497653569,30.2666666666667,0,0.514207995603925,0.514207995603925,0
S2_Normal_WithStorage_NoCarbon,admm,3,1.35,2.19,15.2,0,0.596629884103712,0,3.84793779619154,0,0,0,0,0.596629884103712,0,0.790664031320774,1.01656804026957,2.25904008948792,1.98656267455351,1.9269657943169,1.8256433048678,36.5128660973561,0,0,0.0730257321947121,0.753533834586467,0,21.3128660973561,0,0,-5.55111512312578e-17,1.13663520215117,1.13663520215117,-1.81911492450553,3.84793779619154,4912.10798101896,2175.21146376019,0,0,0,0,2.64022391324604,3.93258402415474,37.3709553657854,0,0.596629884103712,0.596629884103712,0
S2_Normal_WithStorage_NoCarbon,admm,4,1.32,2.18,15.2,0,0.185157457746489,0,6.6972706858575,2.4136409036639,0,0,0,0.185157457746489,0,0.771781776096671,0.992290854981434,2.20509078884763,2.02189997897426,1.96124297960503,1.8256433048678,36.5128660973561,0,0,0.0730257321947121,0.773533834586467,0,21.3128660973561,0,0,-5.55111512312578e-17,2.84261051111049,2.84261051111049,-5.23996504858953,6.6972706858575,7971.32507207546,2527.60919577475,0,0,0,0,3.4045435327396,4.17753640510712,44.475244064904,0,0.185157457746489,0.185157457746489,0
S2_Normal_WithStorage_NoCarbon,admm,5,1.39,2.23,17.1,0,0.0858883798631616,0,6.62548655704026,2.15196914026228,0,0,0,0.0858883798631616,0,0.771781776096671,0.992290854981434,2.20509078884763,2.04251853567529,1.98124297960503,1.8256433048678,36.5128660973561,0,0,0.0730257321947121,0.743533834586467,0,19.4128660973561,0,0,1.11022302462516e-16,2.86376714752806,2.86376714752806,-5.26052705620158,6.62548655704026,7893.79821295285,2670.59314276483,0,0,0,0,4.08600042715599,4.4129887860595,50.9461994306894,0,0.0858883798631616,0.0858883798631616,0
S2_Normal_WithStorage_NoCarbon,admm,6,1.65,2.41,19,0,0.0812069723928077,0,0.0591814671351131,0,1.23586447737859,0,0,0.0812069723928077,0,1.24278177609667,1.59786228355286,3.55080507456192,0.401368026336516,0.389326985546421,0.545833333333333,10.9166666666667,0,0,0.0218333333333333,0.0685714285714286,0.491382159472145,0,8.08333333333334,0,0,3.18915489309385e-06,3.18915489309385e-06,0.543561178828554,0.0591814671351131,1252.73894551243,2923.07882404625,0,0,0,0,3.65236376842666,4.26228827897654,48.2517549862449,0,0.0812069723928077,0.0812069723928077,0
S2_Normal_WithStorage_NoCarbon,admm,7,2,2.685,22.8,0,0.0301728583511295,0,0,0,1.57936519762975,0,0,0.0301728583511295,0,1.3594966370223,1.74792424760011,3.88427610577801,0.401368026336517,0.389326985546421,0.545833333333333,10.9166666666667,0,0,0.0218333333333333,0,0.547748766853474,0,11.8833333333333,0,5.55111512312578e-17,3.88734639190871e-06,3.88734639190871e-06,0.662511507720775,0,1300.47032277816,3342.74757947976,0,0,0,0,3.09820054118815,4.07009572920339,44.2906438751338,0,0.0301728583511295,0.0301728583511295,0
S2_Normal_WithStorage_NoCarbon,admm,8,2.56,3.015,26.6,0,0.965646515614945,0,0,0,1.30382236021855,0,0,0.965646515614945,0,1.3594966370223,1.74792424760011,3.88427610577801,0.501298846189133,0.486259880803459,0.545833333333333,10.9166666666667,0,0,0.0218333333333333,0,0.780815871596436,0,15.6833333333333,0,1.66533453693773e-16,4.96901094183768e-06,4.96901094183768e-06,0.84685341456968,0,1300.47032277816,3348.92775198282,0,0,0,0,2.64071901128691,3.79612524794148,39.0628660973561,0,0.965646515614945,0.965646515614945,0
S2_Normal_WithStorage_NoCarbon,admm,9,2.81,3.23,30.4,0.882678055627816,2.20613179011129,0,0,0,0.676065624251153,0.882678055627816,0,2.20613179011129,0,1.22698991275741,1.57755845925952,3.50568546502116,1.36186904052774,1.32101296931191,0.788458021365309,15.7691604273062,0,0,0.0315383208546124,0,0.331428571428571,0,14.6308395726938,0,5.55111512312578e-17,5.26732941432643e-06,5.26732941432643e-06,0.929570488316136,0,1173.71674518014,2296.40966815638,0,0,0,0,2.40350300277773,3.67983452112444,34.1859195731248,0,3.0888098457391,3.0888098457391,0
S2_Normal_WithStorage_NoCarbon,admm,10,2.99,3.36,34.2,1.78508140950646,1.55526355036916,0,0,0,0.465751494742076,1.78508140950646,0,1.55526355036916,0,1.11727441480008,1.43649567617153,3.19221261371452,1.36186904052774,1.32101296931191,0.549520989317345,10.9904197863469,0,0,0.0219808395726938,0,0.60249135451656,0,23.2095802136531,0,0,5.86450857500745e-06,5.86450857500745e-06,0.990636611542564,0,1068.7648496353,2390.89170694205,0,0,0,0,2.24008142567525,3.46843404585547,26.4493928352404,0,3.34034495987562,3.34034495987562,0
