Scenario,Method,Iteration,PrimalResidual,DualResidual
S4_HighRE_WithStorage_Carbon,admm,1,1.84767746272535,36.9726266663709
S4_HighRE_WithStorage_Carbon,admm,2,1.02668173278805,13.0352447389403
S4_HighRE_WithStorage_Carbon,admm,3,0.497299543354258,9.3590026189328
S4_HighRE_WithStorage_Carbon,admm,4,0.211005270817199,5.87067578639944
S4_HighRE_WithStorage_Carbon,admm,5,0.117102238471554,3.33451504889015
S4_HighRE_WithStorage_Carbon,admm,6,0.134291920186677,1.71975841193899
S4_HighRE_WithStorage_Carbon,admm,7,0.121921646571098,0.931929092911834
S4_HighRE_WithStorage_Carbon,admm,8,0.0934375015057879,0.56910181688704
S4_HighRE_WithStorage_Carbon,admm,9,0.0642187969412564,0.465887108515879
S4_HighRE_WithStorage_Carbon,admm,10,0.0409251784671692,0.390738985999167
S4_HighRE_WithStorage_Carbon,admm,11,0.0229739814357554,0.305579733193308
S4_HighRE_WithStorage_Carbon,admm,12,0.00958646443841576,0.210735653381512
S4_HighRE_WithStorage_Carbon,admm,13,0.00428353683559995,0.124009640619476
S4_HighRE_WithStorage_Carbon,admm,14,0.00734449225741559,0.0676479683644408
S4_HighRE_WithStorage_Carbon,admm,15,0.00469549482193628,0.0351874518110654
S4_HighRE_WithStorage_Carbon,admm,16,0.00354721354566522,0.0229577210969815
S4_HighRE_WithStorage_Carbon,admm,17,0.0025323985331874,0.020071613731338
S4_HighRE_WithStorage_Carbon,admm,18,0.0015704919887994,0.0167875468880869
S4_HighRE_WithStorage_Carbon,admm,19,0.000975236191808111,0.0125387312812002
S4_HighRE_WithStorage_Carbon,admm,20,0.000483554500530492,0.00882010910199143
S4_HighRE_WithStorage_Carbon,admm,21,0.00053008187442276,0.00587331684921249
S4_HighRE_WithStorage_Carbon,admm,22,0.000257602302922985,0.00348744587749099
S4_HighRE_WithStorage_Carbon,admm,23,0.000579814768301436,0.00209912393144261
S4_HighRE_WithStorage_Carbon,admm,24,0.000253098042507348,0.00153490812932717
S4_HighRE_WithStorage_Carbon,admm,25,0.000546225258736645,0.00219797859839008
S4_HighRE_WithStorage_Carbon,admm,26,0.000212996864569756,0.00167068719344571
S4_HighRE_WithStorage_Carbon,admm,27,8.50248839506993e-05,0.00117685119771788
