Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
S3_Normal_WithStorage_Carbon,admm,24430.0371186893,24430.0371186893,36,9.11540208801305e-05,0.00315265535564678,5.05756238897703e-05,4.17952477933525e-05,0,-4.44089209850063e-16,3.62091186909549,0,3354.61374645896,-1028.98115359715,20623.0152204352,0,-1.02140518265514e-13,724.182373819099,0,34.8712822097665
