Scenario,Method,Iteration,PrimalResidual,DualResidual
S3_Normal_WithStorage_Carbon,admm,1,2.03163428499855,36.2471960666126
S3_Normal_WithStorage_Carbon,admm,2,1.08823955516018,14.6766326536457
S3_Normal_WithStorage_Carbon,admm,3,0.495171851604164,9.43072176930134
S3_Normal_WithStorage_Carbon,admm,4,0.149728478089896,5.93241952660982
S3_Normal_WithStorage_Carbon,admm,5,0.101330982638738,3.30179460375551
S3_Normal_WithStorage_Carbon,admm,6,0.153375085722231,1.57958701937215
S3_Normal_WithStorage_Carbon,admm,7,0.136790828202948,0.843207788680926
S3_Normal_WithStorage_Carbon,admm,8,0.101809414716302,0.656719290874115
S3_Normal_WithStorage_Carbon,admm,9,0.0629020285174077,0.58769250350721
S3_Normal_WithStorage_Carbon,admm,10,0.0338531634091309,0.460149345230017
S3_Normal_WithStorage_Carbon,admm,11,0.0153258767805461,0.31923572230212
S3_Normal_WithStorage_Carbon,admm,12,0.00687222171943416,0.200617363914539
S3_Normal_WithStorage_Carbon,admm,13,0.00598440869481681,0.118158923115953
S3_Normal_WithStorage_Carbon,admm,14,0.00594140613071678,0.0711506017590775
S3_Normal_WithStorage_Carbon,admm,15,0.00498780481600732,0.0495308204650936
S3_Normal_WithStorage_Carbon,admm,16,0.0228430952358452,0.215367765433641
S3_Normal_WithStorage_Carbon,admm,17,0.0123940691392992,0.163038371668996
S3_Normal_WithStorage_Carbon,admm,18,0.00835647538026869,0.0690336134113832
S3_Normal_WithStorage_Carbon,admm,19,0.00278720707288593,0.0463400775903114
S3_Normal_WithStorage_Carbon,admm,20,0.00079437358134091,0.0290094477954861
S3_Normal_WithStorage_Carbon,admm,21,0.00041681993728589,0.0209920315599319
S3_Normal_WithStorage_Carbon,admm,22,0.000394824870949746,0.0161744958582246
S3_Normal_WithStorage_Carbon,admm,23,0.000359403128096744,0.0124856485894978
S3_Normal_WithStorage_Carbon,admm,24,0.0002909397422015,0.0096044248939964
S3_Normal_WithStorage_Carbon,admm,25,0.0232948657767599,0.233340910790132
S3_Normal_WithStorage_Carbon,admm,26,0.0117713545042607,0.153696822322161
S3_Normal_WithStorage_Carbon,admm,27,0.00790834118126664,0.0554400106564003
S3_Normal_WithStorage_Carbon,admm,28,0.00242920768412695,0.0367107377226922
S3_Normal_WithStorage_Carbon,admm,29,0.000542005669289345,0.0209968737084705
S3_Normal_WithStorage_Carbon,admm,30,0.000281957512180201,0.0148784861357351
S3_Normal_WithStorage_Carbon,admm,31,0.000282903397277363,0.0116616183641271
S3_Normal_WithStorage_Carbon,admm,32,0.000258838641178234,0.00908825952356336
S3_Normal_WithStorage_Carbon,admm,33,0.000206441815324378,0.00700121935188384
S3_Normal_WithStorage_Carbon,admm,34,0.000156355351002593,0.00536661326055556
S3_Normal_WithStorage_Carbon,admm,35,0.000118500693034468,0.00411138578684754
S3_Normal_WithStorage_Carbon,admm,36,9.11540208801305e-05,0.00315265535564678
