Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
S1_Normal_NoStorage_NoCarbon,admm,51854.3162394448,51854.3162394448,106,6.51372913439856e-05,0.000506768718707267,4.3815119775914e-05,3.62084271847696e-05,0,9.6264742878438e-08,10.7429224772685,27.0000000210819,13496.4840257158,724.056700877554,24451.1912237783,0,2.21408908620407e-05,2148.5844954537,8100.00000632457,55.8387258907265
