Scenario,Method,TimeSlot,DataSum_Pload,DataSum_Hload,DataSum_H2load,DataSum_Ppv,DataSum_Pwind,DataSum_PcompFixed,Sum_Pgrid,Sum_Pch,Sum_Pdis,Sum_PpvUse,Sum_PpvCurt,Sum_PwindUse,Sum_PwindCurt,Sum_Pchp,Sum_Hchp,Sum_Fgas,Sum_Peb,Sum_Heb,Sum_Pelec,Sum_H2prod,Sum_H2cons_fc,Sum_Pfc,Sum_Pcomp,Sum_Hch,Sum_Hdis,Sum_H2ch,Sum_H2dis,Sum_H2short,Sum_Hdump,Sum_Qpv,Sum_Qes,Sum_QinjLocal,Sum_PinjLocal,Sum_CarbonEmission_kg,Sum_CarbonQuota_kg,Sum_CarbonBuyMarket_kg,Sum_CarbonSellMarket_kg,Sum_CarbonTradeWithCommunities_kg,Sum_CarbonUnusedAllowance_kg,Mean_SOC_e,Mean_SOC_th,Mean_SOC_h2,Mean_V,TotalRenewableAvailable_MW,TotalRenewableUsed_MW,TotalRenewableCurtailment_MW
S3_Normal_WithStorage_Carbon,admm,1,1.37,2.285,7.6,0,0.286379527888359,0,0,0,1.12817717314257,0,0,0.286379527888359,0,0.99,1.27285714285714,2.82857142857143,0.618556701030928,0.6,0.4,8,0,0,0.016,0.0985714285714286,0.510714285714286,4,3.6,0,0,4.98943631498568e-07,4.98943631498568e-07,0.468641403303094,0,947.016406285714,2017.40952245454,0,0,0,-8.64019966684282e-12,2.95414836030085,3.85201629072682,30.1333333333333,0,0.286379527888359,0.286379527888359,0
S3_Normal_WithStorage_Carbon,admm,2,1.3,2.23,7.6,0,0.514207995603925,0,0,0,0.859035857249169,0,0,0.514207995603925,0,0.961312848177834,1.23597366194293,2.74660813765095,0.618556701030928,0.6,0.4,8,0,0,0.016,0.108571428571429,0.502597766628499,4,3.6,0,0,2.79929529174716e-08,2.79929529174716e-08,0.446890857060103,0,919.5747866643,1851.43350223987,0,0,0,0,2.65273227003799,3.71004714955391,30.2666666666667,0,0.514207995603925,0.514207995603925,0
S3_Normal_WithStorage_Carbon,admm,3,1.35,2.19,15.2,0,0.596629884103712,0,2.60390822275472,0,0,0,0,0.596629884103712,0,0.826312848177834,1.0624022333715,2.36089385193667,1.28471051051539,1.24616919519993,1.33859658127008,26.7719316254015,0,0,0.053543863250803,0.118571428571429,0,12.5885982920682,1.01666666666667,0,0,0.846077673091091,0.846077673091091,-1.23862328619158,2.60390822275472,3602.65706638226,2175.21146376019,0,0,0,0,2.65273227003799,3.74759476860153,34.1239772084672,0,0.596629884103712,0.596629884103712,0
S3_Normal_WithStorage_Carbon,admm,4,1.32,2.18,15.2,0,0.185157457746489,0,5.30421855381786,1.38047461276414,0,0,0,0.185157457746489,0,0.753957367668141,0.969373758430468,2.15416390762326,1.39092543313501,1.34919767014096,2.06916666666667,41.3833333333333,0,0,0.0827666666666667,0.138571428571429,0,26.1833333333333,0,0,0,1.93659906836003,1.93659906836003,-3.42763045318552,5.30421855381786,6449.77825713513,2527.60919577475,0,0,0,0,3.08988256407996,3.79147572098248,42.8517549862449,0,0.185157457746489,0.185157457746489,0
S3_Normal_WithStorage_Carbon,admm,5,1.39,2.23,17.1,0,0.0858883798631616,0,5.40617188035307,1.29254030471502,0,0,0,0.0858883798631616,0,0.753957367668141,0.969373758430467,2.15416390762326,1.41154398983604,1.36919767014096,2.06916666666667,41.3833333333333,0,0,0.0827666666666667,0.108571428571429,0,24.2833333333333,0,0,0,2.06487360790602,2.06487360790602,-3.66242826705439,5.40617188035307,6559.88784979316,2670.59314276483,0,0,0,0,3.49918699390639,3.82585667336343,50.9461994306894,0,0.0858883798631616,0.0858883798631616,0
S3_Normal_WithStorage_Carbon,admm,6,1.65,2.41,19,0,0.0812069723928077,0,0,0,1.32705853953582,0,0,0.0812069723928077,0,1.22495736766814,1.5749451870019,3.49987819333755,0.391289546263437,0.379550859875534,0.569166666666667,11.3833333333333,0,0,0.0227666666666667,0.0685714285714286,0.524075381693998,0,7.61666666666667,0,0,1.01032653426295e-07,1.01032653426295e-07,0.543596984499888,0,1171.77244866898,2923.07882404625,0,0,0,0,3.03355241863066,3.66368486023772,48.4073105418005,0,0.0812069723928077,0.0812069723928077,0
S3_Normal_WithStorage_Carbon,admm,7,2,2.685,22.8,0,0.0301728583511295,0,0,0,1.23882704398614,0,0,0.0301728583511295,0,1.51546347367752,1.94845303758538,4.32989563907863,0.243106238284356,0.235813051135825,0.520535709356184,10.4107141871237,0,0,0.0208214283742474,0,0.500733911278793,0,12.3892858128763,0,0,1.51686484011682e-07,1.51686484011682e-07,0.6624865980819,0,1449.66542696904,3342.74757947976,0,0,0,0,2.59887626284605,3.48798875101709,44.2775486041751,0,0.0301728583511295,0.0301728583511295,0
S3_Normal_WithStorage_Carbon,admm,8,2.56,3.015,26.6,0,0.965646515614945,0,0,0,0.735353386722324,0,0,0.965646515614945,0,1.6675293381487,2.14396629190548,4.76436953756772,0.26717210275554,0.259156939672874,0.520535709356184,10.4107141871237,0,0,0.0208214283742474,0,0.61187676842165,0,16.1892858128763,0,0,1.93918954303407e-07,1.93918954303407e-07,0.846830583794964,0,1595.12893049453,3348.92775198282,0,3312.89403606272,0,0,2.34085753066278,3.27329514806213,38.881119999883,0,0.965646515614945,0.965646515614945,0
S3_Normal_WithStorage_Carbon,admm,9,2.81,3.23,30.4,0.882678055627816,2.20613179011129,0,0,0,0.316268552091367,0.882678055627816,0,2.20613179011129,0,1.43844944580321,1.84943500174698,4.10985555943774,1.25752316372265,1.21979746881097,0.746158346068298,14.923166921366,0,0,0.0298463338427319,0,0.160767529442047,0,15.476833078634,0,-1.11022302462516e-16,-2.89607847668373e-07,-2.89607847668373e-07,0.929526778524227,0,1375.99517655377,2296.40966815638,0,0,0,0,2.22988610887633,3.21688548860878,33.7221756403383,0,3.0888098457391,3.0888098457391,0
S3_Normal_WithStorage_Carbon,admm,10,2.99,3.36,34.2,1.78508140950646,1.55526355036916,0,0,0,0.32562514657573,1.78508140950646,0,1.55526355036916,0,1.2500107807896,1.60715671815806,3.57145937368457,1.37194752060082,1.33078909498279,0.532724391000128,10.6544878200026,0,0,0.0213089756400051,0,0.422054186859149,0,23.5455121799974,0,2.22044604925031e-16,2.82469451090138e-07,2.82469451090138e-07,0.990626616015992,0,1195.73809842603,2390.89170694205,0,0,0,0,2.11563167148134,3.06879630023715,25.8736715803391,0,3.34034495987562,3.34034495987562,0
