Scenario,Method,TimeSlot,DataSum_Pload,DataSum_Hload,DataSum_H2load,DataSum_Ppv,DataSum_Pwind,DataSum_PcompFixed,Sum_Pgrid,Sum_Pch,Sum_Pdis,Sum_PpvUse,Sum_PpvCurt,Sum_PwindUse,Sum_PwindCurt,Sum_Pchp,Sum_Hchp,Sum_Fgas,Sum_Peb,Sum_Heb,Sum_Pelec,Sum_H2prod,Sum_H2cons_fc,Sum_Pfc,Sum_Pcomp,Sum_Hch,Sum_Hdis,Sum_H2ch,Sum_H2dis,Sum_H2short,Sum_Hdump,Sum_Qpv,Sum_Qes,Sum_QinjLocal,Sum_PinjLocal,Sum_CarbonEmission_kg,Sum_CarbonQuota_kg,Sum_CarbonBuyMarket_kg,Sum_CarbonSellMarket_kg,Sum_CarbonTradeWithCommunities_kg,Sum_CarbonUnusedAllowance_kg,Mean_SOC_e,Mean_SOC_th,Mean_SOC_h2,Mean_V,TotalRenewableAvailable_MW,TotalRenewableUsed_MW,TotalRenewableCurtailment_MW
S3_Normal_WithStorage_Carbon,centralized,1,1.37,2.285,7.6,0,0.286379527888359,0,0,0,1.12817717314257,0,0,0.286379527888359,0,0.99,1.27285714285714,2.82857142857143,0.618556701030928,0.6,0.4,8,0,0,0.016,0.0985714285714286,0.510714285714286,4,3.6,0,0,0,0,0,0,947.016406285714,2017.40952245454,0,0,9.09494701772928e-13,-4.04725142288953e-11,2.95414836030085,3.85201629072682,30.1333333333333,0,0.286379527888359,0.286379527888359,0
S3_Normal_WithStorage_Carbon,centralized,2,1.3,2.23,7.6,0,0.514207995603925,0,0,0,0.912458029440816,0,0,0.514207995603925,0,0.907890675986187,1.16728801198224,2.59397335996053,0.618556701030928,0.6,0.4,8,0,0,0.016,0.108571428571429,0.571283416589188,4,3.6,0,0,0,0,0,0,868.472086134087,1851.43350223987,0,0,0,0,2.63398764821636,3.68594692149753,30.2666666666667,0,0.514207995603925,0.514207995603925,0
S3_Normal_WithStorage_Carbon,centralized,3,1.35,2.19,15.2,0,0.596629884103712,0,2.90380436388223,0.0851354279811389,0,0,0,0.596629884103712,0,0.772890675986187,0.993716583410812,2.20825907424625,1.35552045892847,1.31485484516062,1.4256433048678,28.5128660973561,0,0,0.0570257321947121,0.118571428571429,0,14.3295327640227,1.01666666666666,0,0,1.00913339338493,1.00913339338493,0,0,3875.44219826975,2175.21146376019,0,0,0,0,2.66094720041038,3.72349454054515,34.7042886991187,0,0.596629884103712,0.596629884103712,0
S3_Normal_WithStorage_Carbon,centralized,4,1.32,2.18,15.2,0,0.185157457746489,0,6.70018856695652,2.87604720469821,0,0,0,0.185157457746489,0,0.772890675986187,0.993716583410812,2.20825907424625,1.35552045892847,1.31485484516062,2.0256433048678,40.5128660973561,0,0,0.0810257321947121,0.128571428571429,0,25.3128660973561,0,0,-1.11022302462516e-16,2.79946232230754,2.79946232230754,0,0,7975.53713758999,2527.60919577475,0,0,0,0,3.57169548189813,3.76420882625943,43.1419107315707,0,0.185157457746489,0.185157457746489,0
S3_Normal_WithStorage_Carbon,centralized,5,1.39,2.23,17.1,0,0.0858883798631616,0,6.60105223663479,2.61288807369819,0,0,0,0.0858883798631616,0,0.788446231541742,1.01371658341081,2.25270351869069,1.36582973727899,1.32485484516062,2.0256433048678,40.5128660973561,0,0,0.0810257321947121,0.108571428571429,0,23.4128660973561,0,0,0,2.79946232230754,2.79946232230754,0,0,7883.35006884252,2670.59314276483,0,0,0,0,4.39911003856922,3.79858977864039,50.9461994306894,0,0.0858883798631616,0.0858883798631616,0
S3_Normal_WithStorage_Carbon,centralized,6,1.65,2.41,19,0,0.0812069723928077,0,0,0,1.84891691070511,0,0,0.0812069723928077,0,0.923446231541742,1.18728801198224,2.63841780440498,0.611636781306329,0.593287677867139,0.569166666666667,11.3833333333333,0,0,0.0227666666666667,0.0685714285714287,0.697995738722049,0,7.61666666666666,0,1.11022302462516e-16,0,0,0,0,883.352254134088,2923.07882404625,0,0,0,0,3.75036726288322,3.57539327883816,48.4073105418005,0,0.0812069723928077,0.0812069723928077,0
S3_Normal_WithStorage_Carbon,centralized,7,2,2.685,22.8,0,0.0301728583511295,0,0,0,2.12004328290785,0,0,0.0301728583511295,0,1.00277777777778,1.28928571428571,2.86507936507937,0.611636781306329,0.593287677867139,0.520535709356184,10.4107141871237,0,0,0.0208214283742474,0,0.802426607847147,0,12.3892858128763,0,0,0,0,0,0,959.239401428571,3342.74757947976,0,0,0,0,3.0064924267752,3.29384008310232,44.2775486041751,0,0.0301728583511295,0.0301728583511295,0
S3_Normal_WithStorage_Carbon,centralized,8,2.56,3.015,26.6,0,0.965646515614945,0,0,0,1.63656962564404,0,0,0.965646515614945,0,1.11077777777778,1.42814285714286,3.17365079365079,0.611636781306329,0.593287677867139,0.520535709356184,10.4107141871237,0,0,0.0208214283742474,0,0.993569464990004,0,16.1892858128763,0,0,0,0,0,0,1062.55028211429,3348.92775198282,0,0,0,0,2.43225747040887,2.94521921819355,38.881119999883,0,0.965646515614945,0.965646515614945,0
S3_Normal_WithStorage_Carbon,centralized,9,2.81,3.23,30.4,0.882678055627816,2.20613179011129,0,0,0,0.995384478341831,0.882678055627816,0,2.20613179011129,0,0.991338541614135,1.27457812493246,2.83239583318324,1.4692673293988,1.42518930951683,0.765639938746412,15.3127987749282,0,0,0.0306255975498565,0,0.530232565550705,0,15.0872012250718,0,-3.33066907387547e-16,0,0,0,0,948.296831405999,2296.40966815638,0,0,0,0,2.08299975870998,2.75917270396523,33.852052924859,0,3.0888098457391,3.0888098457391,0
S3_Normal_WithStorage_Carbon,centralized,10,2.99,3.36,34.2,1.78508140950646,1.55526355036916,0,0,0,0.720088941981173,1.78508140950646,0,1.55526355036916,0,0.942736365989519,1.2120896134151,2.69353247425577,1.4692673293988,1.42518930951684,0.52298359466107,10.4596718932214,0,0,0.0209193437864428,0,0.722721077068069,0,23.7403281067786,0,5.55111512312578e-17,0,0,0,0,901.804853933584,2390.89170694205,0,0,0,0,1.83033697204992,2.50558636113433,25.9386102225995,0,3.34034495987562,3.34034495987562,0
