scenario_id,timestamp,node_22_wind,node_25_wind,node_18_PV,node_33_PV
178,2023-04-12 18:00:00,0.43175390362739563,0.4914926015607951,0.19212458806720667,0.1729418421974156
178,2023-04-12 18:15:00,0.4281298965215683,0.3600838277088148,0.13495638599278661,0.13457490394492763
178,2023-04-12 18:30:00,0.4183569401502609,0.34383467982816474,0.1082099577325081,0.10918656757962382
178,2023-04-12 18:45:00,0.3760419264435768,0.3379286668333324,0.07740911723344977,0.08287657795889608
178,2023-04-12 19:00:00,0.369662806391716,0.3902153498483005,0.03972683881997634,0.040654840236842446
178,2023-04-12 19:15:00,0.32549116015434265,0.38545171778004494,0.0,0.0
178,2023-04-12 19:30:00,0.2707081437110901,0.3054081843941555,0.0,0.0
178,2023-04-12 19:45:00,0.22104912996292114,0.18912402973850614,0.0,0.0
178,2023-04-12 20:00:00,0.2000364363193512,0.1822625236641796,0.0,0.0
178,2023-04-12 20:15:00,0.19742166996002197,0.23662017825454587,0.0,0.0
178,2023-04-12 20:30:00,0.23539066314697266,0.215402616649045,0.0,0.0
178,2023-04-12 20:45:00,0.2568555921316147,0.25424802960034937,0.0,0.0
178,2023-04-12 21:00:00,0.26382632553577423,0.2899805464314388,0.0,0.0
178,2023-04-12 21:15:00,0.1802627146244049,0.200818551045821,0.0,0.0
178,2023-04-12 21:30:00,0.14352643489837646,0.12599057185898196,0.0,0.0
178,2023-04-12 21:45:00,0.16040974855422974,0.18505169420591094,0.0,0.0
178,2023-04-12 22:00:00,0.18820852041244507,0.16248492920948596,0.0,0.0
178,2023-04-12 22:15:00,0.21903929114341736,0.2551813161146061,0.0,0.0
178,2023-04-12 22:30:00,0.27558988332748413,0.25434139150691876,0.0,0.0
178,2023-04-12 22:45:00,0.317930668592453,0.320030021692315,0.0,0.0
178,2023-04-12 23:00:00,0.2876417636871338,0.2542201910901847,0.0,0.0
178,2023-04-12 23:15:00,0.24376094341278076,0.21912046879065805,0.0,0.0
178,2023-04-12 23:30:00,0.22155708074569702,0.18845737006131855,0.0,0.0
178,2023-04-12 23:45:00,0.21528232097625732,0.2254821047117221,0.0,0.0
