Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_HighWind,centralized,9,14,0.992476817741368,0.985010233754032
Rainy_HighWind,centralized,9,15,0.987461655695886,0.975080521469661
Rainy_HighWind,centralized,9,16,0.986685556840345,0.973548388077341
Rainy_HighWind,centralized,9,17,0.993012445276395,0.986073716473806
Rainy_HighWind,centralized,9,18,0.992291535667107,0.984642491756586
Rainy_HighWind,centralized,9,19,0.992140607386489,0.984342984825232
Rainy_HighWind,centralized,9,20,0.992911961337779,0.985874162967636
Rainy_HighWind,centralized,9,21,0.994750648079166,0.989528851853921
Rainy_HighWind,centralized,9,22,0.998880680571431,0.997762614018845
Rainy_HighWind,centralized,9,23,1.0061711358717,1.01238035466134
Rainy_HighWind,centralized,9,24,0.999686989554423,0.999374077084385
Rainy_HighWind,centralized,10,1,1.01256443705275,1.02528673918395
Rainy_HighWind,centralized,10,2,0.998445534764043,0.996893485890257
Rainy_HighWind,centralized,10,3,0.96385141759859,0.929009555206811
Rainy_HighWind,centralized,10,4,0.962967649472154,0.927306693929925
Rainy_HighWind,centralized,10,5,0.963714347058784,0.928745342726937
Rainy_HighWind,centralized,10,6,0.997544100096332,0.995094231637001
Rainy_HighWind,centralized,10,7,0.995383608590575,0.990788528250794
Rainy_HighWind,centralized,10,8,0.99361392630938,0.987268634555942
Rainy_HighWind,centralized,10,9,0.98825223456419,0.976642479121115
Rainy_HighWind,centralized,10,10,0.987425943769749,0.975009994429579
Rainy_HighWind,centralized,10,11,0.986868994521414,0.973910412347706
Rainy_HighWind,centralized,10,12,0.987275847157764,0.974713598381081
Rainy_HighWind,centralized,10,13,0.987116629801971,0.974399240831602
Rainy_HighWind,centralized,10,14,0.986270606817206,0.97272970987158
Rainy_HighWind,centralized,10,15,0.983011789069753,0.966312177450116
Rainy_HighWind,centralized,10,16,0.981269387617478,0.96288961107518
Rainy_HighWind,centralized,10,17,0.986496786966049,0.973175910694339
Rainy_HighWind,centralized,10,18,0.985752941836158,0.97170886233864
Rainy_HighWind,centralized,10,19,0.985554046723204,0.971316779012484
Rainy_HighWind,centralized,10,20,0.986198695214745,0.972587866443266
Rainy_HighWind,centralized,10,21,0.987924084709532,0.975993997149166
Rainy_HighWind,centralized,10,22,0.992414274672102,0.984886092572955
Rainy_HighWind,centralized,10,23,1.00078459662391,1.00156980883968
Rainy_HighWind,centralized,10,24,0.997887127830953,0.99577871989071
Rainy_HighWind,centralized,11,1,1.0120787977743,1.02430349290427
Rainy_HighWind,centralized,11,2,0.997970434663537,0.995944988462529
Rainy_HighWind,centralized,11,3,0.962692701717163,0.926777237939492
Rainy_HighWind,centralized,11,4,0.961922943489351,0.925295749211217
Rainy_HighWind,centralized,11,5,0.962412225516887,0.926237291824368
Rainy_HighWind,centralized,11,6,0.99700117171616,0.994011336403396
Rainy_HighWind,centralized,11,7,0.994740673108678,0.989509006736706
Rainy_HighWind,centralized,11,8,0.992871753940845,0.98579431977357
Rainy_HighWind,centralized,11,9,0.987436061279911,0.975029975115984
Rainy_HighWind,centralized,11,10,0.986584840513159,0.973349647530375
Rainy_HighWind,centralized,11,11,0.986023093346048,0.97224154061171
Rainy_HighWind,centralized,11,12,0.986419913909092,0.973024246556421
Rainy_HighWind,centralized,11,13,0.986256966792187,0.972702804546124
Rainy_HighWind,centralized,11,14,0.98542586642639,0.971064138222202
Rainy_HighWind,centralized,11,15,0.982226008708453,0.964767932183339
Rainy_HighWind,centralized,11,16,0.980486023243796,0.961352841776433
Rainy_HighWind,centralized,11,17,0.985644021977883,0.971494138060737
Rainy_HighWind,centralized,11,18,0.984897441147243,0.970022969578387
Rainy_HighWind,centralized,11,19,0.98471178073673,0.969657291121701
Rainy_HighWind,centralized,11,20,0.985376783425742,0.970967405314462
Rainy_HighWind,centralized,11,21,0.987122032702354,0.974409907446427
Rainy_HighWind,centralized,11,22,0.991668035159475,0.983405491957054
Rainy_HighWind,centralized,11,23,1.000134840323,1.00026969882791
Rainy_HighWind,centralized,11,24,0.99744801377712,0.994902540187922
Rainy_HighWind,centralized,12,1,1.01122432100146,1.02257462738485
Rainy_HighWind,centralized,12,2,0.99713447888508,0.994277168981421
Rainy_HighWind,centralized,12,3,0.96055316813324,0.922662388810804
Rainy_HighWind,centralized,12,4,0.960000000093496,0.921600000179512
Rainy_HighWind,centralized,12,5,0.960000000099229,0.92160000019052
Rainy_HighWind,centralized,12,6,0.996046228561891,0.992108089432367
Rainy_HighWind,centralized,12,7,0.993609338072676,0.987259516705221
Rainy_HighWind,centralized,12,8,0.991564173054378,0.983199509285012
Rainy_HighWind,centralized,12,9,0.985996930708578,0.972189947366736
Rainy_HighWind,centralized,12,10,0.985103432025509,0.970428771788436
Rainy_HighWind,centralized,12,11,0.984535202770409,0.969309565494171
Rainy_HighWind,centralized,12,12,0.984914124848855,0.970055833326786
Rainy_HighWind,centralized,12,13,0.984745381671464,0.969723466723278
Rainy_HighWind,centralized,12,14,0.983941571984973,0.968141017080259
Rainy_HighWind,centralized,12,15,0.980853364451795,0.962073322556405
Rainy_HighWind,centralized,12,16,0.979118210939426,0.958672470993223
Rainy_HighWind,centralized,12,17,0.984145684771744,0.968542728854844
Rainy_HighWind,centralized,12,18,0.983396588501096,0.967068850275594
Rainy_HighWind,centralized,12,19,0.983233606921481,0.966748325779825
Rainy_HighWind,centralized,12,20,0.983930855316878,0.968119928044604
Rainy_HighWind,centralized,12,21,0.985704683815213,0.971613723695249
Rainy_HighWind,centralized,12,22,0.990346336628753,0.980785866473991
Rainy_HighWind,centralized,12,23,0.998984845384346,0.997970721307585
Rainy_HighWind,centralized,12,24,0.996689740198662,0.993390438217276
Rainy_HighWind,centralized,13,1,1.0066212216957,1.01328628396814
Rainy_HighWind,centralized,13,2,0.992629855144994,0.985314029325171
Rainy_HighWind,centralized,13,3,0.960000000280764,0.921600000539067
Rainy_HighWind,centralized,13,4,0.96228740745705,0.925997054550411
Rainy_HighWind,centralized,13,5,0.960431316602592,0.922428313910989
Rainy_HighWind,centralized,13,6,0.990921707682189,0.981925830755786
Rainy_HighWind,centralized,13,7,0.987517479297354,0.975190771917799
Rainy_HighWind,centralized,13,8,0.984444371858535,0.969130721283946
Rainy_HighWind,centralized,13,9,0.978104565730463,0.956688541502777
Rainy_HighWind,centralized,13,10,0.977067934090633,0.954661747828138
Rainy_HighWind,centralized,13,11,0.976567109013297,0.953683318406589
Rainy_HighWind,centralized,13,12,0.976837652401807,0.954211799149874
Rainy_HighWind,centralized,13,13,0.976677877019828,0.953899675459959
Rainy_HighWind,centralized,13,14,0.976073531208847,0.952719538326508
Rainy_HighWind,centralized,13,15,0.973992603648173,0.948661591961347
Rainy_HighWind,centralized,13,16,0.972313520732692,0.945393582599602
Rainy_HighWind,centralized,13,17,0.976206688875856,0.952979499405962
Rainy_HighWind,centralized,13,18,0.9755637682948,0.95172466600955
Rainy_HighWind,centralized,13,19,0.975490173742276,0.951581079067737
Rainy_HighWind,centralized,13,20,0.976173916477146,0.95291551521033
Rainy_HighWind,centralized,13,21,0.97776924925946,0.956032704797409
Rainy_HighWind,centralized,13,22,0.982789266518072,0.96587474238313
Rainy_HighWind,centralized,13,23,0.992447288989151,0.984951621421916
Rainy_HighWind,centralized,13,24,0.993345472212135,0.98673522716435
Rainy_HighWind,centralized,14,1,1.00442601940924,1.00887162846629
Rainy_HighWind,centralized,14,2,0.990481203276145,0.981053014043359
Rainy_HighWind,centralized,14,3,0.963195418850183,0.927745414893979
Rainy_HighWind,centralized,14,4,0.967362153646635,0.935789536307856
Rainy_HighWind,centralized,14,5,0.964862651631346,0.930959936513072
Rainy_HighWind,centralized,14,6,0.988484031137707,0.977100679814252
Rainy_HighWind,centralized,14,7,0.984611697267428,0.969460194395846
Rainy_HighWind,centralized,14,8,0.981020429876548,0.962401083835168
Rainy_HighWind,centralized,14,9,0.974289201454583,0.949239448071009
Rainy_HighWind,centralized,14,10,0.9732126578176,0.947142877336398
Rainy_HighWind,centralized,14,11,0.972778713104329,0.946298424668914
Rainy_HighWind,centralized,14,12,0.972993331617261,0.946716023371657
Rainy_HighWind,centralized,14,13,0.972851446401775,0.946439936766027
Rainy_HighWind,centralized,14,14,0.97236031191862,0.945484576194477
Rainy_HighWind,centralized,14,15,0.970898327834727,0.942643562992269
Rainy_HighWind,centralized,14,16,0.969256182723541,0.939457547747811
Rainy_HighWind,centralized,14,17,0.972461098005566,0.94568058713419
Rainy_HighWind,centralized,14,18,0.971909481380179,0.944608039996689
Rainy_HighWind,centralized,14,19,0.971867572767795,0.944526578997566
Rainy_HighWind,centralized,14,20,0.972481548567985,0.945720362305185
Rainy_HighWind,centralized,14,21,0.973878997416619,0.948440301609199
Rainy_HighWind,centralized,14,22,0.979033951144275,0.958507477493171
Rainy_HighWind,centralized,14,23,0.989211952267501,0.97854028650888
Rainy_HighWind,centralized,14,24,0.99199976374894,0.984063531277953
Rainy_HighWind,centralized,15,1,1.00299689327638,1.00600276792208
Rainy_HighWind,centralized,15,2,0.989082222191067,0.97828364225442
Rainy_HighWind,centralized,15,3,0.964225741454666,0.929731280483801
Rainy_HighWind,centralized,15,4,0.969691393129709,0.940301397909836
Rainy_HighWind,centralized,15,5,0.966481001874381,0.934085526984107
Rainy_HighWind,centralized,15,6,0.986899467169039,0.973970558298534
Rainy_HighWind,centralized,15,7,0.982719856174599,0.965738315719825
Rainy_HighWind,centralized,15,8,0.978780581369871,0.958011426466743
Rainy_HighWind,centralized,15,9,0.971785729907578,0.944367504852005
Rainy_HighWind,centralized,15,10,0.970694181524768,0.94224719404604
Rainy_HighWind,centralized,15,11,0.97031719836896,0.941515465450587
Rainy_HighWind,centralized,15,12,0.970493785560427,0.941858187811408
Rainy_HighWind,centralized,15,13,0.970368809477266,0.941615626406327
Rainy_HighWind,centralized,15,14,0.969958337832096,0.940819177130002
Rainy_HighWind,centralized,15,15,0.968952588886562,0.938869119509971
Rainy_HighWind,centralized,15,16,0.967338411363496,0.935743602099252
Rainy_HighWind,centralized,15,17,0.970038627868772,0.940974939557529
Rainy_HighWind,centralized,15,18,0.96956214899376,0.940050760761398
Rainy_HighWind,centralized,15,19,0.969536624587309,0.940001266416152
Rainy_HighWind,centralized,15,20,0.97008071422134,0.941056592104185
Rainy_HighWind,centralized,15,21,0.97130575840931,0.943434876319084
Rainy_HighWind,centralized,15,22,0.976530941158212,0.953612679039344
Rainy_HighWind,centralized,15,23,0.987060474350493,0.974288380025019
Rainy_HighWind,centralized,15,24,0.991219128446386,0.982515360598013
Rainy_HighWind,centralized,16,1,1.00160510249285,1.00321278133972
Rainy_HighWind,centralized,16,2,0.987719707303218,0.975590220195154
Rainy_HighWind,centralized,16,3,0.964323968395924,0.929920716022863
Rainy_HighWind,centralized,16,4,0.971078904634829,0.94299423902678
Rainy_HighWind,centralized,16,5,0.966964168750651,0.935019703647638
Rainy_HighWind,centralized,16,6,0.985357512452871,0.97092942734731
Rainy_HighWind,centralized,16,7,0.980877107979781,0.96211990095878
Rainy_HighWind,centralized,16,8,0.97659290462998,0.95373370137362
Rainy_HighWind,centralized,16,9,0.969336311961554,0.939612885687228
Rainy_HighWind,centralized,16,10,0.968236031727993,0.937481013136371
Rainy_HighWind,centralized,16,11,0.967921793495617,0.936872598323772
Rainy_HighWind,centralized,16,12,0.968060431299781,0.937140998648318
Rainy_HighWind,centralized,16,13,0.967954767742005,0.936936432394478
Rainy_HighWind,centralized,16,14,0.96762667159954,0.936301375590805
Rainy_HighWind,centralized,16,15,0.967094202957888,0.935271197394752
Rainy_HighWind,centralized,16,16,0.965509380120525,0.932208363100721
Rainy_HighWind,centralized,16,17,0.967687291756456,0.936418694626944
Rainy_HighWind,centralized,16,18,0.967292490105087,0.935654761413701
