Scenario,Method,Iteration,PrimalResidual,DualResidual
Sunny_HighWind,admm,1,0.994493016201999,1
Sunny_HighWind,admm,2,0.257172129449274,0.447005701547944
Sunny_HighWind,admm,3,0.217688893912498,0.265698546204465
Sunny_HighWind,admm,4,0.202158981363212,0.168930800326424
Sunny_HighWind,admm,5,0.0261794688605614,0.119902893910066
Sunny_HighWind,admm,6,0.0126332268085276,0.1350121863492
Sunny_HighWind,admm,7,0.00682245773759117,0.108390041768013
Sunny_HighWind,admm,8,0.0401329832812289,0.0577773398746478
Sunny_HighWind,admm,9,0.00414692510346523,0.0405837858218751
Sunny_HighWind,admm,10,0.0120208321516958,0.0268470357084825
Sunny_HighWind,admm,11,0.00404752509341922,0.0235945601250519
Sunny_HighWind,admm,12,0.00117001811202313,0.0218581358334298
Sunny_HighWind,admm,13,0.00136405769326691,0.0211702353433846
Sunny_HighWind,admm,14,0.00195612556268107,0.0206357507119733
Sunny_HighWind,admm,15,0.00737424276373328,0.0200325819585099
Sunny_HighWind,admm,16,0.00291470628927186,0.0186968502256984
Sunny_HighWind,admm,17,0.00336829541851117,0.0176909275476077
Sunny_HighWind,admm,18,0.00212139765701149,0.0172161874515739
Sunny_HighWind,admm,19,0.000122040841317116,0.0167513956831715
Sunny_HighWind,admm,20,0.000463925894633139,0.0164847639905173
Sunny_HighWind,admm,21,0.000180159667955444,0.0161204239650249
Sunny_HighWind,admm,22,0.000319514054890599,0.0156698342838428
Sunny_HighWind,admm,23,9.34102763776906e-05,0.0153320610534319
Sunny_HighWind,admm,24,0.000121388420609161,0.0150026438377102
Sunny_HighWind,admm,25,0.000154072663833505,0.0145370197357467
Sunny_HighWind,admm,26,0.00052383627557612,0.0139796961650928
Sunny_HighWind,admm,27,0.000510661705361962,0.0139451810912407
Sunny_HighWind,admm,28,0.000332924214370225,0.0134032284187866
Sunny_HighWind,admm,29,0.000225645643239452,0.013029346392179
Sunny_HighWind,admm,30,0.000601709902782114,0.0124876821186787
Sunny_HighWind,admm,31,9.05038741091246e-05,0.0122328098271505
Sunny_HighWind,admm,32,0.00010949361238585,0.0119815219540661
Sunny_HighWind,admm,33,7.56535971862712e-05,0.0116652326548556
Sunny_HighWind,admm,34,0.000201163996765878,0.0113753830534807
Sunny_HighWind,admm,35,6.75587716012722e-05,0.0111585809441087
Sunny_HighWind,admm,36,9.39017600812343e-05,0.0109460613410685
Sunny_HighWind,admm,37,8.32789994982358e-05,0.0105251240265792
Sunny_HighWind,admm,38,0.00028102263995301,0.0103400242591951
Sunny_HighWind,admm,39,0.000131932808034065,0.0100224770047768
Sunny_HighWind,admm,40,4.98472692226992e-05,0.00982758129637403
Sunny_HighWind,admm,41,8.10615081711653e-05,0.00954661676764936
Sunny_HighWind,admm,42,4.65300810114163e-05,0.00934738942018995
Sunny_HighWind,admm,43,3.83485619468516e-05,0.0091315534757188
Sunny_HighWind,admm,44,0.000343626814470373,0.00866377138096574
Sunny_HighWind,admm,45,2.63564016363047e-05,0.00849311079688496
Sunny_HighWind,admm,46,9.51481254163666e-05,0.00832832496875807
Sunny_HighWind,admm,47,8.65274908172768e-05,0.00816231386741584
Sunny_HighWind,admm,48,7.42112630115358e-05,0.00800026138040002
Sunny_HighWind,admm,49,7.78447579458972e-05,0.00783391970635519
Sunny_HighWind,admm,50,0.00037746386710442,0.00788221846592289
Sunny_HighWind,admm,51,0.000160487957153333,0.00749410389938311
Sunny_HighWind,admm,52,0.000315354656275799,0.00752616240004504
Sunny_HighWind,admm,53,0.00016870509078677,0.00734543868506193
Sunny_HighWind,admm,54,0.00013802300062139,0.00721242777662385
Sunny_HighWind,admm,55,0.000253015576902739,0.00680484712864373
Sunny_HighWind,admm,56,3.97399364178579e-05,0.00665886305568169
Sunny_HighWind,admm,57,0.000347091284462259,0.00674016956177333
Sunny_HighWind,admm,58,0.000105360404074438,0.00643127524860798
Sunny_HighWind,admm,59,0.000195971250293375,0.00616360354983085
Sunny_HighWind,admm,60,0.000622536421733601,0.00570486404576515
Sunny_HighWind,admm,61,0.00179191348958395,0.00472250991315681
Sunny_HighWind,admm,62,0.00208761135351266,0.0041693425422957
Sunny_HighWind,admm,63,0.00156955179919143,0.00396497416513227
Sunny_HighWind,admm,64,0.0011252767273051,0.00359913554945984
Sunny_HighWind,admm,65,0.00115698697928599,0.00324845994614591
Sunny_HighWind,admm,66,0.00106196962499454,0.00305231809876392
Sunny_HighWind,admm,67,0.000450666620164597,0.002959814033985
