Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
Sunny_HighWind,centralized,25885.8695825037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10693723895383e-07,19.9782390663527,4.28980478442336e-08,0.287770067675013,4.86418922201527e-08,7.15419302522326e-07,2.07349923390328e-07,2795.16338467261,305.126307387697,17095.1143411945,0,2.54595564959381e-05,3995.64781327055,1.28694143532701e-05,11.5111310655562,9.87415585388471
