Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,7,12,1.00428030742276,1.00857893587714
Rainy_LowWind,centralized,7,13,1.0042583185953,1.00853477046785
Rainy_LowWind,centralized,7,14,1.0049894298826,1.01000375417576
Rainy_LowWind,centralized,7,15,1.0074552601036,1.01496610111042
Rainy_LowWind,centralized,7,16,1.00725937224796,1.01457144298135
Rainy_LowWind,centralized,7,17,1.00417373714386,1.00836489436947
Rainy_LowWind,centralized,7,18,1.00334932335781,1.00670986468258
Rainy_LowWind,centralized,7,19,1.00325326391991,1.00651711156596
Rainy_LowWind,centralized,7,20,1.00405154922102,1.00811951349312
Rainy_LowWind,centralized,7,21,1.00721298459742,1.01447799634164
Rainy_LowWind,centralized,7,22,1.01133627037228,1.02280105177051
Rainy_LowWind,centralized,7,23,1.01436514926044,1.02893665603415
Rainy_LowWind,centralized,7,24,1.013478090864,1.02713784066134
Rainy_LowWind,centralized,8,1,1.01179018229638,1.02371937299135
Rainy_LowWind,centralized,8,2,1.00081758064091,1.00163582971992
Rainy_LowWind,centralized,8,3,0.993426581543109,0.986896372916428
Rainy_LowWind,centralized,8,4,0.991110266333697,0.982299560032051
Rainy_LowWind,centralized,8,5,0.991270748051075,0.982617695941737
Rainy_LowWind,centralized,8,6,1.00601848039357,1.01207318289338
Rainy_LowWind,centralized,8,7,1.00816414866676,1.01639495065697
Rainy_LowWind,centralized,8,8,1.00521525073846,1.01045770031718
Rainy_LowWind,centralized,8,9,1.00163783086185,1.00327834421363
Rainy_LowWind,centralized,8,10,1.00075697845225,1.00151452992088
Rainy_LowWind,centralized,8,11,1.00007891870241,1.00015784363299
Rainy_LowWind,centralized,8,12,0.99990319378675,0.999806396944943
Rainy_LowWind,centralized,8,13,0.999872891216434,0.99974579858951
Rainy_LowWind,centralized,8,14,0.999627384983617,0.999254908809185
Rainy_LowWind,centralized,8,15,0.997284912824783,0.994577197347936
Rainy_LowWind,centralized,8,16,0.998702805754008,0.997407294220929
Rainy_LowWind,centralized,8,17,0.999737197539685,0.999474464144503
Rainy_LowWind,centralized,8,18,0.998839783302454,0.997680912707693
Rainy_LowWind,centralized,8,19,0.998776851918033,0.997555199927296
