Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
Cloudy_MidWind,centralized,32770.4346456877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.74444115766398e-07,0.160658621132534,1.5160015357805e-06,0.448024022795464,9.3528928127559e-07,1.00860667545156,2.85994181374559e-06,5806.99051794806,772.103235613985,25034.2727544909,0,-0.000201122146626272,32.1317242265067,0.00045480046073415,401.192448714461,103.343735947148
