Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Cloudy_MidWind,centralized,1,1,1.05,1.1025
Cloudy_MidWind,centralized,1,2,1.05,1.1025
Cloudy_MidWind,centralized,1,3,1.05,1.1025
Cloudy_MidWind,centralized,1,4,1.05,1.1025
Cloudy_MidWind,centralized,1,5,1.05,1.1025
Cloudy_MidWind,centralized,1,6,1.05,1.1025
Cloudy_MidWind,centralized,1,7,1.05,1.1025
Cloudy_MidWind,centralized,1,8,1.05,1.1025
Cloudy_MidWind,centralized,1,9,1.05,1.1025
Cloudy_MidWind,centralized,1,10,1.05,1.1025
Cloudy_MidWind,centralized,1,11,1.05,1.1025
Cloudy_MidWind,centralized,1,12,1.05,1.1025
Cloudy_MidWind,centralized,1,13,1.05,1.1025
Cloudy_MidWind,centralized,1,14,1.05,1.1025
Cloudy_MidWind,centralized,1,15,1.05,1.1025
Cloudy_MidWind,centralized,1,16,1.05,1.1025
Cloudy_MidWind,centralized,1,17,1.05,1.1025
Cloudy_MidWind,centralized,1,18,1.05,1.1025
Cloudy_MidWind,centralized,1,19,1.05,1.1025
Cloudy_MidWind,centralized,1,20,1.05,1.1025
Cloudy_MidWind,centralized,1,21,1.05,1.1025
Cloudy_MidWind,centralized,1,22,1.05,1.1025
Cloudy_MidWind,centralized,1,23,1.05,1.1025
Cloudy_MidWind,centralized,1,24,1.05,1.1025
Cloudy_MidWind,centralized,2,1,1.0485791201957,1.0995181713104
Cloudy_MidWind,centralized,2,2,1.04826705281231,1.09886381401182
Cloudy_MidWind,centralized,2,3,1.04686347708257,1.09592313964941
Cloudy_MidWind,centralized,2,4,1.04684898396134,1.09589279522089
Cloudy_MidWind,centralized,2,5,1.04682863582951,1.09585019279267
Cloudy_MidWind,centralized,2,6,1.04815031397128,1.0986190806781
Cloudy_MidWind,centralized,2,7,1.04813319359456,1.09858319151474
Cloudy_MidWind,centralized,2,8,1.04785101166631,1.09799174265011
Cloudy_MidWind,centralized,2,9,1.04768578968285,1.09764551390337
Cloudy_MidWind,centralized,2,10,1.04761114000688,1.09748910066652
Cloudy_MidWind,centralized,2,11,1.04756489265121,1.09739220431534
Cloudy_MidWind,centralized,2,12,1.04754475536211,1.09735001448666
Cloudy_MidWind,centralized,2,13,1.04752739913237,1.09731365193302
Cloudy_MidWind,centralized,2,14,1.04754830059245,1.09735744207412
Cloudy_MidWind,centralized,2,15,1.04757821598785,1.0974201186123
Cloudy_MidWind,centralized,2,16,1.04759653972109,1.0974585100356
Cloudy_MidWind,centralized,2,17,1.04753154365388,1.09732233494989
Cloudy_MidWind,centralized,2,18,1.04748850369778,1.09723216537901
Cloudy_MidWind,centralized,2,19,1.04750802354002,1.09727305938073
Cloudy_MidWind,centralized,2,20,1.04760046749417,1.09746673949401
Cloudy_MidWind,centralized,2,21,1.04774214671795,1.09776360600915
Cloudy_MidWind,centralized,2,22,1.04795465860576,1.09820896649352
Cloudy_MidWind,centralized,2,23,1.04821172147599,1.09874781303966
Cloudy_MidWind,centralized,2,24,1.04842054350753,1.09918563604863
Cloudy_MidWind,centralized,3,1,1.04189661495561,1.08554855625596
Cloudy_MidWind,centralized,3,2,1.03986630494669,1.08132193216349
Cloudy_MidWind,centralized,3,3,1.03082877155693,1.06260795626958
Cloudy_MidWind,centralized,3,4,1.03071826613682,1.0623801441481
Cloudy_MidWind,centralized,3,5,1.03062125497657,1.06218017120949
Cloudy_MidWind,centralized,3,6,1.03925625995757,1.08005357386099
Cloudy_MidWind,centralized,3,7,1.03933329091684,1.08021368960802
Cloudy_MidWind,centralized,3,8,1.0376957963425,1.0768125657469
