Scenario,Method,Iteration,PrimalResidual,DualResidual
Rainy_HighWind,admm,1,0.880281340487652,1
Rainy_HighWind,admm,2,0.227239123157704,0.213611297555714
Rainy_HighWind,admm,3,0.148021925784066,0.137554326088264
Rainy_HighWind,admm,4,0.067060903667224,0.105869308840244
Rainy_HighWind,admm,5,0.0499420807075762,0.0940813488842911
Rainy_HighWind,admm,6,0.0417328946329095,0.0764448889635788
Rainy_HighWind,admm,7,0.0285650591518592,0.0642320108412932
Rainy_HighWind,admm,8,0.0222940425328435,0.0537697464028168
Rainy_HighWind,admm,9,0.0278386081722515,0.0367765539799109
Rainy_HighWind,admm,10,0.0184358989346816,0.0305210575927398
Rainy_HighWind,admm,11,0.0123036105293772,0.0253182831966349
Rainy_HighWind,admm,12,0.00861975208202746,0.0211275376096171
Rainy_HighWind,admm,13,0.00568888393570264,0.0183414495366695
Rainy_HighWind,admm,14,0.00340178430348463,0.0162535046104344
Rainy_HighWind,admm,15,0.0033464199267973,0.011966167404384
Rainy_HighWind,admm,16,0.00300917820654384,0.0113689389014798
Rainy_HighWind,admm,17,0.00256312684670999,0.0108294208689279
Rainy_HighWind,admm,18,0.00202844039919999,0.00949493062636734
Rainy_HighWind,admm,19,0.0031149380116816,0.00803787885728768
Rainy_HighWind,admm,20,0.00268515265033968,0.00776323252436044
Rainy_HighWind,admm,21,0.00159102888964819,0.00777737218858853
Rainy_HighWind,admm,22,0.000589251975161783,0.00769000237048735
Rainy_HighWind,admm,23,0.00112828760401713,0.00698134746538486
Rainy_HighWind,admm,24,0.0019146116888559,0.00644086984935582
Rainy_HighWind,admm,25,0.00173045325560185,0.00608112696406574
Rainy_HighWind,admm,26,0.00145049920005817,0.0057747653726113
Rainy_HighWind,admm,27,0.00137265977618095,0.00557969653583124
Rainy_HighWind,admm,28,0.00115820944167846,0.00542743613432527
Rainy_HighWind,admm,29,0.000947012406707415,0.00467506494679031
Rainy_HighWind,admm,30,0.00122162967665161,0.0040349925436574
Rainy_HighWind,admm,31,0.00120563366961557,0.00384525215672678
Rainy_HighWind,admm,32,0.000901462079361441,0.00378168010292249
Rainy_HighWind,admm,33,0.000519172510144834,0.00373628102326042
Rainy_HighWind,admm,34,0.000297885061584099,0.00366216963606234
