Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
Sunny_LowWind,centralized,30311.381073484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66179569583069e-08,0.236681022706291,6.47282111746548e-08,0.452801668674077,5.95489679247667e-08,1.3957318065063,1.97740009673785e-07,5537.71997290214,768.476257977925,22613.3818670318,0,8.4221301004106e-06,47.3362045412583,1.94184633523965e-05,548.490215654987,86.7988248912631
