Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Sunny_LowWind,admm,1,1,1.05,1.1025
Sunny_LowWind,admm,1,2,1.05,1.1025
Sunny_LowWind,admm,1,3,1.05,1.1025
Sunny_LowWind,admm,1,4,1.05,1.1025
Sunny_LowWind,admm,1,5,1.05,1.1025
Sunny_LowWind,admm,1,6,1.05,1.1025
Sunny_LowWind,admm,1,7,1.05,1.1025
Sunny_LowWind,admm,1,8,1.05,1.1025
Sunny_LowWind,admm,1,9,1.05,1.1025
Sunny_LowWind,admm,1,10,1.05,1.1025
Sunny_LowWind,admm,1,11,1.05,1.1025
Sunny_LowWind,admm,1,12,1.05,1.1025
Sunny_LowWind,admm,1,13,1.05,1.1025
Sunny_LowWind,admm,1,14,1.05,1.1025
Sunny_LowWind,admm,1,15,1.05,1.1025
Sunny_LowWind,admm,1,16,1.05,1.1025
Sunny_LowWind,admm,1,17,1.05,1.1025
Sunny_LowWind,admm,1,18,1.05,1.1025
Sunny_LowWind,admm,1,19,1.05,1.1025
Sunny_LowWind,admm,1,20,1.05,1.1025
Sunny_LowWind,admm,1,21,1.05,1.1025
Sunny_LowWind,admm,1,22,1.05,1.1025
Sunny_LowWind,admm,1,23,1.05,1.1025
Sunny_LowWind,admm,1,24,1.05,1.1025
Sunny_LowWind,admm,2,1,1.04864504122,1.09965642247
Sunny_LowWind,admm,2,2,1.04851851459,1.09939107544
Sunny_LowWind,admm,2,3,1.04680028539,1.0957908375
Sunny_LowWind,admm,2,4,1.04669883461,1.09557845037
Sunny_LowWind,admm,2,5,1.04664947173,1.09547511666
Sunny_LowWind,admm,2,6,1.04835691584,1.099052223
Sunny_LowWind,admm,2,7,1.04822597556,1.09877769583
Sunny_LowWind,admm,2,8,1.04796883912,1.09823868776
Sunny_LowWind,admm,2,9,1.04779598612,1.09787642854
Sunny_LowWind,admm,2,10,1.0476952083,1.0976652495
Sunny_LowWind,admm,2,11,1.04763731847,1.09754395105
Sunny_LowWind,admm,2,12,1.04761220503,1.09749133213
Sunny_LowWind,admm,2,13,1.04758947161,1.09744370103
Sunny_LowWind,admm,2,14,1.04761040731,1.09748756551
Sunny_LowWind,admm,2,15,1.04764256294,1.09755493969
Sunny_LowWind,admm,2,16,1.04764395888,1.09755786458
Sunny_LowWind,admm,2,17,1.04759282267,1.09745072212
Sunny_LowWind,admm,2,18,1.04754446522,1.09734940662
Sunny_LowWind,admm,2,19,1.04758256591,1.0974292324
Sunny_LowWind,admm,2,20,1.04770364914,1.09768293643
Sunny_LowWind,admm,2,21,1.04787912264,1.09805065567
Sunny_LowWind,admm,2,22,1.04807777773,1.09846702816
Sunny_LowWind,admm,2,23,1.04831048414,1.09895487116
Sunny_LowWind,admm,2,24,1.04850727309,1.09936750173
Sunny_LowWind,admm,3,1,1.04231733245,1.08642542153
Sunny_LowWind,admm,3,2,1.0414752735,1.08467074532
Sunny_LowWind,admm,3,3,1.03042275922,1.06177106271
Sunny_LowWind,admm,3,4,1.02974995747,1.0603849749
Sunny_LowWind,admm,3,5,1.02946565565,1.05979953616
Sunny_LowWind,admm,3,6,1.04057774317,1.08280203958
Sunny_LowWind,admm,3,7,1.03992660486,1.0814473435
Sunny_LowWind,admm,3,8,1.03845020495,1.07837882816
Sunny_LowWind,admm,3,9,1.03746146924,1.07632630017
Sunny_LowWind,admm,3,10,1.03688328887,1.07512695473
Sunny_LowWind,admm,3,11,1.03654601791,1.07442764725
Sunny_LowWind,admm,3,12,1.03640191342,1.07412892615
Sunny_LowWind,admm,3,13,1.03627305308,1.07386184054
Sunny_LowWind,admm,3,14,1.03639038793,1.07410503619
Sunny_LowWind,admm,3,15,1.03657963672,1.07449734325
Sunny_LowWind,admm,3,16,1.03658858499,1.07451589453
Sunny_LowWind,admm,3,17,1.0362945393,1.07390637217
Sunny_LowWind,admm,3,18,1.03601824677,1.07333380764
Sunny_LowWind,admm,3,19,1.03622877421,1.07377007249
Sunny_LowWind,admm,3,20,1.03692049734,1.07520411781
Sunny_LowWind,admm,3,21,1.03792643102,1.07729127622
Sunny_LowWind,admm,3,22,1.03906304106,1.0796520033
Sunny_LowWind,admm,3,23,1.04039945146,1.0824310186
Sunny_LowWind,admm,3,24,1.0415219692,1.08476801234
Sunny_LowWind,admm,4,1,1.03915831518,1.07985000401
Sunny_LowWind,admm,4,2,1.03772524683,1.07687368791
Sunny_LowWind,admm,4,3,1.01960153264,1.03958728536
Sunny_LowWind,admm,4,4,1.01846534843,1.03727166596
Sunny_LowWind,admm,4,5,1.01805907592,1.03644428207
Sunny_LowWind,admm,4,6,1.036500418,1.07433311651
Sunny_LowWind,admm,4,7,1.03576751913,1.07281435369
Sunny_LowWind,admm,4,8,1.03365749367,1.06844781421
Sunny_LowWind,admm,4,9,1.03225304204,1.0655463428
Sunny_LowWind,admm,4,10,1.03142878275,1.06384533388
Sunny_LowWind,admm,4,11,1.03093787092,1.06283289369
Sunny_LowWind,admm,4,12,1.03073248425,1.06240945408
Sunny_LowWind,admm,4,13,1.03055200327,1.06203743144
Sunny_LowWind,admm,4,14,1.03071364883,1.06237062588
Sunny_LowWind,admm,4,15,1.030992808,1.06294617015
Sunny_LowWind,admm,4,16,1.03100743034,1.06297632143
Sunny_LowWind,admm,4,17,1.0305871183,1.06210980841
Sunny_LowWind,admm,4,18,1.03019578853,1.06130336271
Sunny_LowWind,admm,4,19,1.03047963659,1.06188828142
Sunny_LowWind,admm,4,20,1.03145948863,1.06390867668
Sunny_LowWind,admm,4,21,1.03289226576,1.06686643267
Sunny_LowWind,admm,4,22,1.03450797397,1.07020674821
Sunny_LowWind,admm,4,23,1.03641923709,1.07416483501
Sunny_LowWind,admm,4,24,1.03801087514,1.0774665769
Sunny_LowWind,admm,5,1,1.03606529557,1.07343129669
