Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
Sunny_LowWind,admm,25776.3896363998,25776.3896363998,74,5.76914957217772e-05,0.0490216644252009,3.43181274224946e-05,2.83601966728497e-05,2.42137552456355e-08,0,2.84989968628973,0,4053.93743222982,-930.543102156274,21273.5110718264,0,0,569.979937257947,0,75.3918901177693
