Scenario,Method,Iteration,PrimalResidual,DualResidual
Rainy_LowWind,admm,1,0.981806520058124,115.620749088336
Rainy_LowWind,admm,2,0.523107572394138,69.8430628954987
Rainy_LowWind,admm,3,0.116864218101574,48.7101265821097
Rainy_LowWind,admm,4,0.22103097747663,45.951327388852
Rainy_LowWind,admm,5,0.113117220724151,33.5018950297828
Rainy_LowWind,admm,6,0.0863285034450417,31.5763436582597
Rainy_LowWind,admm,7,0.111372918907032,24.9958267340721
Rainy_LowWind,admm,8,0.119148153431537,19.4076895789849
Rainy_LowWind,admm,9,0.0791598443561552,16.7927482337089
Rainy_LowWind,admm,10,0.0636125449451796,14.2363648549627
Rainy_LowWind,admm,11,0.0701688712900133,11.240304169989
Rainy_LowWind,admm,12,0.0651492170373172,10.249537202219
Rainy_LowWind,admm,13,0.0284428899533163,10.1005749236737
Rainy_LowWind,admm,14,0.00843957174093364,8.19446697721031
Rainy_LowWind,admm,15,0.0132727638108593,7.82685913359678
Rainy_LowWind,admm,16,0.019753821194745,7.43524077980807
Rainy_LowWind,admm,17,0.0932913862230697,11.8896702605177
Rainy_LowWind,admm,18,0.0363826309053953,7.9433099746247
Rainy_LowWind,admm,19,0.0342944018450009,6.64777758375432
Rainy_LowWind,admm,20,0.0420334238620598,5.80465198279051
Rainy_LowWind,admm,21,0.0278301108547954,4.15978683647252
Rainy_LowWind,admm,22,0.0395550660119272,2.11923783303367
Rainy_LowWind,admm,23,0.0235650681262915,1.76981710960496
Rainy_LowWind,admm,24,0.00872337593710136,1.7211419462275
Rainy_LowWind,admm,25,0.00300308523971923,1.57345242651683
Rainy_LowWind,admm,26,0.00527749256801984,1.39104458387001
Rainy_LowWind,admm,27,0.00603321124749391,1.24151598050868
Rainy_LowWind,admm,28,0.00609551308388533,1.13400790297918
Rainy_LowWind,admm,29,0.00306676320519529,1.06214310384795
Rainy_LowWind,admm,30,0.00119578271822088,0.992125303208563
Rainy_LowWind,admm,31,0.000907841465172487,0.921701357070669
Rainy_LowWind,admm,32,0.00146268338834971,0.856214464603745
Rainy_LowWind,admm,33,0.00148479446229319,0.798548584549571
Rainy_LowWind,admm,34,0.00113217709604713,0.747317966620021
Rainy_LowWind,admm,35,0.00071991817235178,0.700195027262458
Rainy_LowWind,admm,36,0.00053902836218656,0.656091382281521
Rainy_LowWind,admm,37,0.00056675106549066,0.61527793021915
Rainy_LowWind,admm,38,0.000571267319189477,0.577912011888615
Rainy_LowWind,admm,39,0.000509554786235346,0.543759484384523
Rainy_LowWind,admm,40,0.000436883707094865,0.5123909205151
Rainy_LowWind,admm,41,0.000400875121455741,0.483473158433362
Rainy_LowWind,admm,42,0.000545761351802438,0.452146100805427
Rainy_LowWind,admm,43,0.00078344410242408,0.420964702341114
Rainy_LowWind,admm,44,0.000490910392017298,0.394910694991225
Rainy_LowWind,admm,45,0.000374595152017031,0.37090314027518
Rainy_LowWind,admm,46,0.000346915553572917,0.348760357641737
Rainy_LowWind,admm,47,0.000329323732273123,0.328097451439055
Rainy_LowWind,admm,48,0.000309059492900166,0.308744947153648
Rainy_LowWind,admm,49,0.000290189669502221,0.290625595208968
Rainy_LowWind,admm,50,0.000273792547550852,0.273665290154554
Rainy_LowWind,admm,51,0.000258939814937558,0.257782977751113
Rainy_LowWind,admm,52,0.000245260849527614,0.242897930015293
Rainy_LowWind,admm,53,0.000232660613661735,0.228936280477177
Rainy_LowWind,admm,54,0.000220789195353158,0.215834015900499
Rainy_LowWind,admm,55,0.000209290411212834,0.203532323122003
Rainy_LowWind,admm,56,0.000198000410537947,0.191977708814675
Rainy_LowWind,admm,57,0.000187040078389826,0.181120492719391
Rainy_LowWind,admm,58,0.000176609236089242,0.170914561431701
Rainy_LowWind,admm,59,0.000166818545140594,0.161318306669622
Rainy_LowWind,admm,60,0.0001576727470751,0.15229160634646
Rainy_LowWind,admm,61,0.000149120185028216,0.143798793606083
Rainy_LowWind,admm,62,0.000141114622643545,0.1358058528649
Rainy_LowWind,admm,63,0.00013325084472498,0.128281521778562
Rainy_LowWind,admm,64,0.00012609786998539,0.121195862364546
Rainy_LowWind,admm,65,0.000119311173212566,0.114522361107896
Rainy_LowWind,admm,66,0.000112868862392152,0.108236073532318
Rainy_LowWind,admm,67,0.000106753726123759,0.102313436705106
Rainy_LowWind,admm,68,0.00010095755741265,0.0967328519030776
Rainy_LowWind,admm,69,9.54732277773313e-05,0.0914735472819782
Rainy_LowWind,admm,70,9.02908959682552e-05,0.0865170975190163
Rainy_LowWind,admm,71,8.53971921903584e-05,0.0818457855545116
Rainy_LowWind,admm,72,8.07762270887601e-05,0.0774427817172668
Rainy_LowWind,admm,73,7.64111738958439e-05,0.0732927867356983
Rainy_LowWind,admm,74,7.22856127894393e-05,0.0693813362116706
Rainy_LowWind,admm,75,6.83844325838996e-05,0.0656948925585617
Rainy_LowWind,admm,76,6.46942177286451e-05,0.06222078014765
Rainy_LowWind,admm,77,6.12031990520203e-05,0.0589471244531438
Rainy_LowWind,admm,78,5.79009165739054e-05,0.0558627953215437
Rainy_LowWind,admm,79,5.47777868848879e-05,0.0529573544567415
Rainy_LowWind,admm,80,5.18247371845149e-05,0.0502210070280994
Rainy_LowWind,admm,81,4.90329889109339e-05,0.047644557147216
