Scenario,Method,Community,TimeSlot,Data_Pload,Data_Hload,Data_H2load,Data_Ppv,Data_Pwind,Data_PcompFixed,Pgrid,Pch,Pdis,SOC_e,PpvUse,PpvCurt,PwindUse,PwindCurt,Pchp,Hchp,Fgas,Peb,Heb,Pelec,H2prod,H2cons_fc,Pfc,Pcomp,Hch,Hdis,SOC_th,H2ch,H2dis,SOC_h2,H2short,Hdump,Qpv,Qes,QinjLocal,PinjLocal,V,CarbonEmission_kg,CarbonQuota_kg,CarbonBuyMarket_kg,CarbonSellMarket_kg,CarbonTradeWithCommunities_kg,CarbonUnusedAllowance_kg,Data_Emax,Data_SOC0_e,Data_EthMax,Data_SOC0_th,Data_EH2Max,Data_SOC0_h2
Cloudy_MidWind,admm,1,1,0.231,0.65625,1.4,0,0,0,0,0,0.880484536082474,2.82317417254476,0,0,0,0,0,0,0,0.649484536082474,0.63,0,0,0,0,0,0,0.0262500000000001,4.97236842105263,0,1.4,18.6,0,0,0.000124033192331049,0.000124033192331049,0.0466584842217929,0,0,0,457.03258980345,0,0,-1.77928752015171e-06,1.36424205265939e-12,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,2,0.21,0.6405,1.4,0,0,0,0,0,0.859484536082474,1.91845360824742,0,0,0,0,0,0,0,0.649484536082474,0.63,0,0,0,0,0,0,0.0105,4.96131578947368,0,1.4,17.2,0,0,0.000112755678790918,0.000112755678790918,0.042416807375559,0,0,0,525.854565675169,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,3,0.294,0.63,2.8,0,0,0,1.31821893544608,0,0,1.91845360824742,0,0,0,0,0,0,0,0.649484536082474,0.63,0.360321537849616,7.20643075699233,0,0,0.0144128615139847,0,0,4.96131578947368,4.40643075699233,0,21.6064307569923,0,0,0.307232030351562,0.307232030351562,-0.554303602908279,1.31821893544608,0,1423.67645028176,632.124824083679,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,4,0.2835,0.6195,2.8,0,0,0,1.45109259413263,0,0,1.91845360824742,0,0,0,0,0,0,0,0.638659793814433,0.6195,0.508589231075191,10.1717846215038,0,0,0.0203435692430077,0,0,4.96131578947368,7.37178462150383,0,28.9782153784962,0,0,0.781231578256401,0.781231578256401,-1.50424503200729,1.45109259413263,0,1567.18000166324,616.600411712545,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,5,0.3045,0.6405,3.15,0,0,0,1.49374207866872,0,0,1.91845360824742,0,0,0,0,0,0,0,0.660309278350515,0.6405,0.508589231075191,10.1717846215038,0,0,0.0203435692430077,0,0,4.96131578947368,7.02178462150383,0,36,0,0,0.780774410671999,0.780774410671999,-1.49906646496517,1.49374207866872,0,1613.24144496221,660.898565675169,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,6,0.399,0.7245,3.5,0,0,0,0,0,0.373479192070776,1.52531761659397,0,0,0,0,0.336,0.432,0.96,0.301546391752577,0.2925,0.00858923107519146,0.171784621503829,0,0,0.000343569243007658,0,0,4.96131578947368,0,3.32821537849617,32.6717846215038,0,0,0.000214280023131252,0.000214280023131252,0.0806028397624814,0,0,321.4116288,734.316612862196,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,7,0.42,0.819,4.2,0,0,0,0,0,0.0311738022443084,1.49250308791575,0,0,0,0,0.534121823744251,0.686728059099751,1.526062353555,0.13636282567036,0.132271940900249,0.00858923107519146,0.171784621503829,0,0,0.000343569243007658,0,0,4.96131578947368,0,4.02821537849617,28.6435692430077,0,0,0.000225557559174586,0.000225557559174586,0.0848445165637088,0,0,510.931444485911,691.60779688,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,8,0.441,0.903,4.9,0,0,0,0,0,0.138771740388638,1.34642757171719,0,0,0,0,0.534121823744251,0.686728059099751,1.526062353555,0.22296076381469,0.216271940900249,0.00858923107519146,0.171784621503829,0,0,0.000343569243007658,0,0,4.96131578947368,0,4.72821537849617,23.9153538645115,0,0,0.00023683511176966,0.00023683511176966,0.0890861933318328,0,0,510.931444485911,758.372389202006,0,1233.96779808905,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,9,0.525,0.8715,5.6,0.295662387039579,0,0,0,0,0,1.34642757171719,0.295662387039579,0,0,0,0.488812926292706,0.628473762376337,1.3966083608363,0.250542513014086,0.243026237623663,0.00858923107519146,0.171784621503829,0,0,0.000343569243007658,0,0,4.96131578947368,0,5.42821537849617,18.4871384860153,0,0,0.000281945267222028,0.000281945267222028,0.106052900514184,0,0,467.589758387598,661.526617727031,0,0,0,0,7.5,3.75,10,5,40,20
Cloudy_MidWind,admm,1,10,0.567,0.7875,6.3,0.598635786495834,0,0,0,0,0.00779185918318999,1.33822561468225,0.598635786495834,0,0,0,0.336,0.432,0.960000000000001,0.366494845360825,0.3555,0.00858923107519146,0.171784621503829,0,0,0.000343569243007658,0,0,4.96131578947368,0,6.12821537849617,12.3589231075191,0,0,0.0110555335516694,0.0110555335516694,0.0930341876919177,0,0,321.4116288,516.460094819798,0,0,0,0,7.5,3.75,10,5,40,20
