Scenario,Method,TimeSlot,DataSum_Pload,DataSum_Hload,DataSum_H2load,DataSum_Ppv,DataSum_Pwind,DataSum_PcompFixed,Sum_Pgrid,Sum_Pch,Sum_Pdis,Sum_PpvUse,Sum_PpvCurt,Sum_PwindUse,Sum_PwindCurt,Sum_Pchp,Sum_Hchp,Sum_Fgas,Sum_Peb,Sum_Heb,Sum_Pelec,Sum_H2prod,Sum_H2cons_fc,Sum_Pfc,Sum_Pcomp,Sum_Hch,Sum_Hdis,Sum_H2ch,Sum_H2dis,Sum_H2short,Sum_Hdump,Sum_Qpv,Sum_Qes,Sum_QinjLocal,Sum_PinjLocal,Sum_CarbonEmission_kg,Sum_CarbonQuota_kg,Sum_CarbonBuyMarket_kg,Sum_CarbonSellMarket_kg,Sum_CarbonTradeWithCommunities_kg,Sum_CarbonUnusedAllowance_kg,Mean_SOC_e,Mean_SOC_th,Mean_SOC_h2,Mean_V,TotalRenewableAvailable_MW,TotalRenewableUsed_MW,TotalRenewableCurtailment_MW
Sunny_LowWind,centralized,1,1.4385,2.39925,7.6,0,0.257741575099523,0,0,0,1.25624296098295,0,0,0.257741575099523,0,0.99,1.27285714285714,2.82857142857143,0.649484536082474,0.63,0.4,8,0,0,0.016,0.0880714285714286,0.584464285714286,4,3.6,0,0,0,0,0,0,947.016406285714,2133.82920756612,0,0,0,-5.52518031327054e-11,2.90921299614633,3.82281409774436,30.1333333333333,0,0.257741575099523,0.257741575099523,0
Sunny_LowWind,centralized,2,1.365,2.3415,7.6,0,0.462787196043532,0,0,0,1.10201374440479,0,0,0.462787196043532,0,0.865683595634157,1.11302176581535,2.47338170181188,0.649484536082474,0.63,0.4,8,0,0,0.016,0.0985714285714286,0.697049662756083,4,3.6,0,0,0,0,0,0,828.09754314945,1974.9308218275,0,0,0,0,2.5225415068815,3.60944955442142,30.2666666666667,0,0.462787196043532,0.462787196043532,0
Sunny_LowWind,centralized,3,1.4175,2.2995,15.2,0,0.536966895693341,0,3.68873173535795,0.54752440057461,0,0,0,0.536966895693341,0,0.730683595634157,0.939450337243917,2.08766741609759,1.51455782611084,1.46912109132751,1.42,28.4,0,0,0.0568,0.109071428571429,0,14.2166666666667,1.01666666666667,0,0,1.63643742001941,1.63643742001941,0,0,4682.78921647889,2299.40328093158,0,0,0,0,2.69592423373012,3.64398884013571,34.6666666666667,0,0.536966895693341,0.536966895693341,0
Sunny_LowWind,centralized,4,1.386,2.289,15.2,0,0.16664171197184,0,7.03780915334927,2.61983701776048,0,0,0,0.16664171197184,0,0.595683595634157,0.765878908672488,1.70195313038331,1.69349744319478,1.64269251989894,2.02,40.4,0,0,0.0808,0.119571428571429,0,25.2,0,0,-5.55111512312578e-17,3.20768455385564,3.20768455385564,0,0,8170.65422705237,2650.33375521419,0,0,0,0,3.52553928935427,3.68185312585,43.0666666666667,0,0.16664171197184,0.16664171197184,0
Sunny_LowWind,centralized,5,1.4595,2.3415,17.1,0,0.0772995418768454,0,6.99842098898748,2.69907207358352,0,0,0,0.0772995418768454,0,0.730683595634157,0.939450337243917,2.08766741609759,1.54703205291496,1.50062109132751,2.02,40.4,0,0,0.0808,0.0985714285714286,0,23.3,0,0,0,3.22771396809777,3.22771396809777,0,0,8257.25361039878,2797.36646235246,0,0,0,0,4.38024544598906,3.71306741156428,50.8333333333333,0,0.0772995418768454,0.0772995418768454,0
Sunny_LowWind,centralized,6,1.7325,2.5305,19,0,0.073086275153527,0,0,0,2.05459637899725,0,0,0.073086275153527,0,0.865683595634157,1.11302176581535,2.47338170181188,0.668932916451597,0.648864928958049,0.569166666666667,11.3833333333333,0,0,0.0227666666666667,0.0565714285714287,0.825184733798034,0,7.61666666666667,0,1.11022302462516e-16,0,0,0,0,828.09754314945,3027.90888813902,0,0,0,0,3.65933443581459,3.44144319419154,48.2944444444444,0,0.073086275153527,0.073086275153527,0
Sunny_LowWind,centralized,7,2.1,2.81925,22.8,0,0.0271555725160166,0,0,0,2.30148840046087,0,0,0.0271555725160166,0,0.997424102649216,1.28240241769185,2.84978315042633,0.668932916451597,0.648864928958049,0.535706883821639,10.7141376764328,0,0,0.0214282753528655,0,0.887982653350101,0,12.0858623235672,0,0,0,0,0,0,954.118170943045,3494.50439927146,0,0,0,0,2.8517946461792,3.12987033336694,44.265823669922,0,0.0271555725160166,0.0271555725160166,0
Sunny_LowWind,centralized,8,2.688,3.16575,26.6,0,0.86908186405345,0,0,0,2.04756210892343,0,0,0.86908186405345,0,0.997424102649216,1.28240241769185,2.84978315042633,0.668932916451597,0.648864928958049,0.535706883821639,10.7141376764328,0,0,0.0214282753528655,0,1.2344826533501,0,15.8858623235672,0,0,0,0,0,0,954.118170943045,3527.6395575939,0,0,0,0,2.13335180094291,2.69671852517392,38.970536228733,0,0.86908186405345,0.86908186405345,0
Sunny_LowWind,centralized,9,2.9505,3.3915,30.4,0.970945861190597,1.98551861110016,0,0,0,0.966376656091016,0.970945861190597,0,1.98551861110016,0,0.997424102649216,1.28240241769185,2.84978315042633,1.20542732229932,1.16926450263034,0.734940296857374,14.6988059371475,0,0,0.029397611874295,0,0.939833079677812,0,15.7011940628525,0,2.22044604925031e-16,0,0,0,0,954.118170943045,2449.17966329956,0,0,0,0,1.79427227248992,2.36695253230452,33.7368048744488,0,2.95646447229075,2.95646447229075,0
Sunny_LowWind,centralized,10,3.1395,3.528,34.2,1.9635895504571,1.39973719533225,0,0,0,0.612710258256674,1.9635895504571,0,1.39973719533225,0,0.952424102649217,1.22454527483471,2.7212117218549,1.20542732229932,1.16926450263034,0.561090177303771,11.2218035460754,0,0,0.0224436070921508,0,1.13419022253496,0,22.9781964539246,0,-5.55111512312578e-17,0.0438016956702471,0.0438016956702471,0,0,911.071970657331,2608.62424280844,0,0,0,0,1.57928621696126,1.9689910507133,26.0774060564739,0,3.36332674578935,3.36332674578935,0
Sunny_LowWind,centralized,11,3.423,3.6015,38,3.11974077890605,1.25817818039287,0,0,0,0.166602173954627,3.11974077890605,0,1.25817818039287,0,0.817424102649216,1.05097384626328,2.33549743614062,1.3270205807127,1.28720996329132,0.588389091528911,11.7677818305782,0,0,0.0235355636611564,0,1.26331619044541,0,26.2322181694218,0,-1.66533453693773e-16,0.0878526199608921,0.0878526199608921,0,0,781.933369800188,2455.88582794381,0,0,0,0,1.52082931381929,1.52572221196053,17.3333333333333,0,4.37791895929892,4.37791895929892,0
Sunny_LowWind,centralized,12,3.4545,3.6435,38,5.20714538452999,1.91903480834344,0,0,0,0,5.20714538452999,0,1.91903480834344,0,0.675,0.867857142857143,1.92857142857143,2.31844303883538,2.24888974767031,1.9502280327289,39.0045606545779,0,0,0.0780091213091559,0.138270407558134,0.665023517030678,5.00456065457794,4,0,2.77555756156289e-16,0.105900066295618,0.105900066295618,0,0,645.693004285714,1156.67268093507,0,0,0,0,1.52082931381929,1.33616625609756,17.6681868848593,0,7.12618019287343,7.12618019287343,0
Sunny_LowWind,centralized,13,3.423,3.6435,38,7.96128896223326,2.94130195295271,0,0,1.86919990110645,0,7.96128896223326,0,2.94130195295271,0,0.54,0.694285714285714,1.54285714285714,3.94555322818659,3.82718663134099,2.12003633258936,42.4007266517872,0,0,0.0848014533035744,0.877972345626705,0,8.4007266517872,4,0,5.55111512312578e-17,0.116799002735633,0.116799002735633,0,0,516.554403428572,790.328237245714,0,7949.44140899924,0,0,2.11274261583633,1.61419083221268,19.1350957687884,0,10.902590915186,10.902590915186,0
Sunny_LowWind,centralized,14,3.4545,3.633,38,8.69208469254932,3.84635407632067,0,0,3.33413754174514,0,8.69208469254932,0,3.72859334781143,0.117760728509239,0.54,0.694285714285714,1.54285714285714,3.96720271272267,3.84818663134099,2.12003633258936,42.4007266517872,0,0,0.0848014533035744,0.909472345626704,0,8.4007266517872,4,0,1.11022302462516e-16,0.109990952702459,0.109990952702459,0,0,516.554403428572,624.456878811429,0,0,0,0,3.16855283738896,1.90219040832781,20.6020046527174,0,12.53843876887,12.4206780403607,0.117760728509239
Sunny_LowWind,centralized,15,3.255,3.633,36.1,9.91779222438171,4.14702087450399,0,0,2.4456336424896,0,9.91779222438171,0,1.41488191672349,2.7321389577805,0.54,0.694285714285714,1.54285714285714,3.96720271272267,3.84818663134099,2.12003633258936,42.4007266517872,0,0,0.0848014533035744,0.919972345626705,0.0104999999999998,9.3007266517872,3,0,-5.55111512312578e-17,0.092184023270087,0.092184023270087,0,0,516.554403428572,585.428323885714,0,0,0,0,3.943003490844,2.18983077391661,22.7022468699798,0,14.0648130988857,11.3326741411052,2.7321389577805
Sunny_LowWind,centralized,16,3.234,3.6225,36.1,8.76462188419467,2.02173991937811,0,0,2.01486327844761,0,8.76462188419467,0,2.02173991937811,0,0.576,0.740571428571429,1.64571428571429,3.90866073923224,3.79140091705528,2.12003633258936,42.4007266517872,0,0,0.0848014533035744,0.909472345626704,0,9.3007266517872,3,0,5.55111512312578e-17,0.0878001722413749,0.0878001722413749,0,0,550.991363657143,731.785404857143,0,0,0,0,4.58104352901907,2.47783035003174,24.8024890872422,0,10.7863618035728,10.7863618035728,0
Sunny_LowWind,centralized,17,3.402,3.612,34.2,7.94278106210518,0.263140363965461,0,0,0.710357276781887,0.375529368472658,7.94278106210518,0,0.263140363965461,0,0.819,1.053,2.34,3.08325573186847,2.99075805991242,2.12003633258936,42.4007266517872,0,0,0.0848014533035744,0.431758059912419,0,10.2007266517872,2,0,0,0.104864691608977,0.104864691608977,0,0,783.4408452,1173.35324261364,0,0,0,0,4.67422530930784,2.61455373567067,27.536064637838,0,8.20592142607064,8.20592142607064,0
