Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
Sunny_HighWind,admm,24894.3568461313,24894.3568461313,55,7.27982012232702e-05,0.0491258154829466,1.92209907923235e-05,5.70615940582719e-05,9.85454067306599e-12,1.69863960050587e-07,6.89549866447731,4.33845637898998e-08,3242.03749412826,-1326.57614299823,20854.7309758742,0,3.9068710811635e-05,1379.09973289546,1.30153691369699e-05,29.0997428011883
