Scenario,Method,Community,TimeSlot,Data_Pload,Data_Hload,Data_H2load,Data_Ppv,Data_Pwind,Data_PcompFixed,Pgrid,Pch,Pdis,SOC_e,PpvUse,PpvCurt,PwindUse,PwindCurt,Pchp,Hchp,Fgas,Peb,Heb,Pelec,H2prod,H2cons_fc,Pfc,Pcomp,Hch,Hdis,SOC_th,H2ch,H2dis,SOC_h2,H2short,Hdump,Qpv,Qes,QinjLocal,PinjLocal,V,CarbonEmission_kg,CarbonQuota_kg,CarbonBuyMarket_kg,CarbonSellMarket_kg,CarbonTradeWithCommunities_kg,CarbonUnusedAllowance_kg,Data_Emax,Data_SOC0_e,Data_EthMax,Data_SOC0_th,Data_EH2Max,Data_SOC0_h2
Rainy_HighWind,centralized,1,1,0.231,0.65625,1.4,0,0,0,0,0,0.880484536082474,2.82317417254476,0,0,0,0,0,0,0,0.649484536082474,0.63,0,0,0,0,0,0,0.02625,4.97236842105263,0,1.4,18.6,0,0,0,0,0,0,0,0,457.03258980345,0,0,7050.15745102443,-9.32232069317251e-11,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,2,0.21,0.6405,1.4,0,0,0,0,0,0.859484536082474,1.91845360824742,0,0,0,0,0,0,0,0.649484536082474,0.63,0,0,0,0,0,0,0.0105,4.96131578947368,0,1.4,17.2,0,0,0,0,0,0,0,0,525.854565675169,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,3,0.294,0.63,2.8,0,0,0,1.31008453608247,0,0,1.91845360824742,0,0,0,0,0,0,0,0.649484536082474,0.63,0.3525,7.05,0,0,0.0141,0,0,4.96131578947368,4.25,0,21.45,0,0,0.272458942419498,0.272458942419498,0,0,0,1414.89129896907,632.124824083679,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,4,0.2835,0.6195,2.8,0,0,0,1.44215979381443,0,0,1.91845360824742,0,0,0,0,0,0,0,0.638659793814433,0.6195,0.5,10,0,0,0.02,0,0,4.96131578947368,7.2,0,28.65,0,0,0.700499528627799,0.700499528627799,0,0,0,1557.53257731959,616.600411712545,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,5,0.3045,0.6405,3.15,0,0,0,1.48480927835052,0,0,1.91845360824742,0,0,0,0,0,0,0,0.660309278350515,0.6405,0.5,10,0,0,0.02,0,0,4.96131578947368,6.85,0,35.5,0,0,0.700499528627799,0.700499528627799,0,0,0,1603.59402061856,660.898565675169,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,6,0.399,0.7245,3.5,0,0,0,0,0,0.225188541387666,1.68141303836567,0,0,0,0,0.336,0.432,0.96,0.162188541387666,0.157322885146036,0,0,0,0,0,0,0.135177114853964,4.81902408962741,0,3.5,32,0,0,0,0,0,0,0,321.4116288,734.316612862196,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,7,0.42,0.819,4.2,0,0,0,0,0,0.0675507853901376,1.61030694848132,0,0,0,0,0.514637755997528,0.661677114853965,1.47039358856437,0.162188541387666,0.157322885146036,0,0,0,0,0,0,0,4.81902408962741,0,4.2,27.8,0,0,0,0,0,0,0,492.293331539114,691.60779688,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,8,0.441,0.903,4.9,0,0,0,0,0,0.0885507853901376,1.51709559543907,0,0,0,0,0.514637755997528,0.661677114853965,1.47039358856437,0.162188541387666,0.157322885146036,0,0,0,0,0,0,0.084,4.73060303699583,0,4.9,22.9,0,0,0,0,0,0,0,492.293331539114,758.372389202006,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,9,0.525,0.8715,5.6,0.226674496730344,0,0,0,0,0,1.51709559543907,0.226674496730344,0,0,0,0.514637755997528,0.661677114853965,1.47039358856437,0.216312252727872,0.209822885146035,0,0,0,0,0,0,0,4.73060303699583,0,5.6,17.3,0,0,0,0,0,0,0,492.293331539114,661.526617727031,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,10,0.567,0.7875,6.3,0.458954102980139,0,0,0,0,0,1.51709559543907,0.458954102980139,0,0,0,0.395575151410061,0.508596623241506,1.13021471831446,0.2875292543902,0.278903376758494,0,0,0,0,0,0,0,4.73060303699583,0,6.3,11,0,0,0.0114289527910287,0.0114289527910287,0,0,0,378.400159903316,516.460094819798,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,11,0.63,0.714,7,0.729012826750132,0,0,0,0,0,1.51709559543907,0.729012826750132,0,0,0,0.273952052334807,0.352224067287609,0.782720149528021,0.372964879084939,0.361775932712391,0,0,0,0,0,0,0,4.73060303699583,0,7,4,0,0,0.0229317407971181,0.0229317407971181,0,0,0,262.057664744147,363.257365360954,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,12,0.609,0.672,7,1.21607647248817,0,0,0,0,0,1.51709559543907,1.21607647248817,0,0,0,0.264,0.339428571428572,0.754285714285715,0.372964879084939,0.361775932712391,0.478953455195418,9.57906910390837,0,0,0.0191581382078167,0.0292045041409623,0,4.75834731592974,2.57906910390837,0,6.57906910390837,0,5.55111512312578e-17,0.027645469849323,0.027645469849323,0,0,0,252.537708342857,57.9464717898939,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,13,0.588,0.6405,7,1.85820327330238,0,0,0,0.470979995517637,0,1.96452659118082,1.85820327330238,0,0,0,0.264,0.339428571428572,0.754285714285715,0.40780559646539,0.395571428571428,0.630209308960916,12.6041861792183,0,0,0.0252083723584367,0.0945000000000001,0,4.84812231592974,5.60418617921833,0,12.1832552831267,0,-5.55111512312578e-17,0.0305006428904314,0.0305006428904314,0,0,0,252.537708342857,0,0,6477.02760721834,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,14,0.5775,0.63,7,2.03104763611424,0,0,0,0.654324358329498,0,2.58613473159384,2.03104763611424,0,0,0,0.264,0.339428571428572,0.754285714285715,0.40780559646539,0.395571428571428,0.630209308960916,12.6041861792183,0,0,0.0252083723584367,0.105,0,4.94787231592974,5.60418617921833,0,17.787441462345,0,-5.55111512312578e-17,0.0287232856298702,0.0287232856298702,0,0,0,252.537708342857,0,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,15,0.588,0.6405,6.65,2.31544059938493,0,0,0,0.928217321600184,0,3.46794118711402,2.31544059938493,0,0,0,0.264,0.339428571428572,0.754285714285715,0.40780559646539,0.395571428571428,0.630209308960916,12.6041861792183,0,0,0.0252083723584367,0.0945000000000001,0,5.03764731592974,5.95418617921833,0,23.7416276415634,0,-5.55111512312578e-17,0.0240744838201444,0.0240744838201444,0,0,0,252.537708342857,0,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,16,0.63,0.672,6.65,2.04551683490139,0,0,0,0.616293557116649,0,4.05342006637483,2.04551683490139,0,0,0,0.264,0.339428571428572,0.754285714285715,0.40780559646539,0.395571428571428,0.630209308960916,12.6041861792183,0,0,0.0252083723584367,0.063,0,5.09749731592974,5.95418617921833,0,29.6958138207817,0,-5.55111512312578e-17,0.0229300049433545,0.0229300049433545,0,0,0,252.537708342857,0,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,17,0.714,0.735,6.3,1.85374190466414,0,0,0,0.340518626879393,0,4.37691276191026,1.85374190466414,0,0,0,0.264,0.339428571428572,0.754285714285715,0.40780559646539,0.395571428571428,0.630209308960916,12.6041861792183,0,0,0.0252083723584366,0,0,5.09749731592974,6.30418617921832,0,36,0,0,0.0273849879778802,0.0273849879778802,0,0,0,252.537708342857,0,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,18,0.819,0.8295,5.95,1.14973865935446,0,0,0,0,0,4.37691276191026,1.14973865935446,0,0,0,0.3375,0.433928571428572,0.964285714285715,0.40780559646539,0.395571428571428,0.250416406624104,5.00832813248208,0,0,0.0100166562649642,0,0,5.09749731592974,0,0.941671867517921,35.0583281324821,0,0,0.030748517026502,0.030748517026502,0,0,0,322.846502142857,286.209402788571,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,19,0.903,0.9135,5.6,0.632397644562264,0,0,0,0,0,4.37691276191026,0.632397644562264,0,0,0,0.555218782599922,0.713852720485614,1.58633937885692,0.205821937643697,0.199647279514386,0.075763932229316,1.51527864458632,0,0,0.00303055728917264,0,0,5.09749731592974,0,4.08472135541368,30.9736067770684,0,0,0.0247898592469038,0.0247898592469038,0,0,0,531.112420404149,611.221782071334,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,20,0.966,0.9765,4.9,0.0473553927638574,0,0,0,0,0.272625287432866,4.08993877513882,0.0473553927638574,0,0,0,0.728708498405852,0.936910926521809,2.08202428115958,0.00389468908408603,0.00377784841156345,0.075763932229316,1.51527864458632,0,0,0.00303055728917264,0,0.0358112250666274,5.05980128954382,0,3.38472135541368,27.5888854216547,0,0,0.0101061150047232,0.0101061150047232,0,0,0,697.069599384009,1114.25346245554,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,21,0.819,0.9975,4.2,0,0,0,0,0,0.172980680196723,3.90785384861595,0,0,0,0,0.728708498405852,0.936910926521809,2.08202428115958,0.00389468908408603,0.00377784841156345,0.075763932229316,1.51527864458632,0,0,0.00303055728917264,0,0.0568112250666259,5,0,2.68472135541368,24.904164066241,0,-1.33226762955019e-15,0,0,0,0,0,697.069599384009,1031.52202953333,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,22,0.798,0.9345,3.5,0,0,0,0,0,0.149961156185155,3.75,0,0,0,0,0.726833333333333,0.9345,2.07666666666667,0,0,0.075763932229316,1.51527864458632,0,0,0.00303055728917264,0,0,5,0,1.98472135541368,22.9194427108274,0,0,0,0,0,0,0,695.2758498,972.284629773333,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,23,0.441,0.8295,3.15,0,0,0,0,0,0,3.75,0,0,0,0,0.591254248500984,0.760184033786979,1.68929785285995,0.0714597589824956,0.0693159662130207,0.0757639322293159,1.51527864458632,0,0,0.00303055728917264,0,0,5,0,1.63472135541368,21.2847213554137,0,0,0,0,0,0,0,565.583306683396,680.623558520968,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,1,24,0.315,0.7245,2.8,0,0,0,0,0,0,3.75,0,0,0,0,0.490523406195727,0.630672950823078,1.40149544627351,0.096728916677239,0.0938270491769219,0.0757639322293158,1.51527864458632,0,0,0.00303055728917263,0,0,5,0,1.28472135541368,20,0,0,0,0,0,0,0,469.225973065157,562.9338313516,0,0,0,0,7.5,3.75,10,5,40,20
Rainy_HighWind,centralized,2,1,0.8925,1.5225,4,0,0.315017480677195,0,0,0,0.0896896912177797,3.20558979871813,0,0,0.315017480677195,0,0.75,0.964285714285714,2.14285714285714,0,0,0.252122280668245,5.04244561336489,0,0,0.0100848912267298,0,0.558214285714286,3.41240601503759,1.04244561336489,0,51.0424456133649,0,0,0,0,0,0,0,717.436671428571,1278.72305159124,0,0,-6957.09186980231,-4.54747350886464e-13,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,2,0.861,1.491,4,0,0.565628795164317,0,0,0,0.0515994338954472,3.15127460514397,0,0,0.565628795164317,0,0.659771770940235,0.848277991208874,1.88506220268639,0,0,0.4,8,0,0,0.016,0,0.642722008791126,2.73585653209957,4,0,55.0424456133649,0,0,0,0,0,0,0,631.125950994529,1066.2906899809,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,3,0.84,1.47,8,0,0.656292872514083,0,1.31082549815656,0,0,3.15127460514397,0,0,0.656292872514083,0,0.524771770940235,0.674706562637446,1.4993479169721,0.819890141610881,0.795293437362554,0.8,16,0,0,0.032,0,0,2.73585653209957,8,0,63.0424456133649,0,0,0.669679834221678,0.669679834221678,0,0,0,1917.67888814647,1208.85369067647,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,4,0.8295,1.47,8,0,0.203673203521138,0,2.11969824467943,0.0528134604459761,0,3.20144739256765,0,0,0.203673203521138,0,0.389771770940235,0.501135134066017,1.11363363125782,0.998829758694828,0.968864865933983,0.8,16,0,0,0.032,0,0,2.73585653209957,8,0,71.0424456133649,0,0,1.22719518245159,1.22719518245159,0,0,0,2662.12285353403,1582.95257733022,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,5,0.861,1.491,9,0,0.0944772178494777,0,2.07102830934001,0.155737671982759,0,3.34939818095127,0,0,0.0944772178494777,0,0.524771770940235,0.674706562637446,1.4993479169721,0.841539626146963,0.816293437362554,0.8,16,0,0,0.032,0,0,2.73585653209957,7,0,78.0424456133649,0,0,1.22719518245159,1.22719518245159,0,0,0,2738.6979242246,1649.57833050586,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,6,0.966,1.554,10,0,0.0893276696320885,0,0,0,0.866424152701234,2.43737275705524,0,0,0.0893276696320885,0,0.659771770940235,0.848277991208874,1.88506220268639,0.233523593273557,0.226517885475351,0.4,8,0,0,0.016,0,0.479204123315775,2.23143113913559,0,2,76.0424456133649,0,2.22044604925031e-16,0,0,0,0,0,631.125950994529,1732.3739091054,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,7,1.155,1.659,12,0,0.0331901441862425,0,0,0,1.02133344908732,1.36228491591069,0,0,0.0331901441862425,0,0.75,0.964285714285714,2.14285714285714,0.233523593273557,0.226517885475351,0.4,8,0,0,0.016,0,0.468196400238935,1.73859282309461,0,4,72.0424456133649,0,1.11022302462516e-16,0,0,0,0,0,717.436671428571,2061.63486783908,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,8,1.386,1.764,14,0,1.06221116717644,0,0,0,0.223312426097119,1.12721920422952,0,0,1.06221116717644,0,0.75,0.964285714285714,2.14285714285714,0.233523593273557,0.226517885475351,0.4,8,0,0,0.016,0,0.573196400238935,1.13522819126415,0,6,66.0424456133649,0,1.11022302462516e-16,0,0,0,0,0,717.436671428571,1703.29416906236,0,0,0,0,6.6,3.3,8,4,100,50
Rainy_HighWind,centralized,2,9,1.554,1.848,16,0.245841977519663,2.42674496912241,0,0,0,0,1.12721920422952,0.245841977519663,0,2.42674496912241,0,0.696014859550367,0.894876247993329,1.98861388442962,0.982601806192444,0.953123752006671,0.8,16,0,0,0.032,0,0,1.13522819126415,0,0,66.0424456133649,0,0,0,0,0,0,0,665.79544546752,827.837197370734,0,0,0,0,6.6,3.3,8,4,100,50
