Scenario,Method,Iteration,PrimalResidual,DualResidual
Cloudy_MidWind,admm,1,0.858974340951736,105.779945224799
Cloudy_MidWind,admm,2,0.714855467839721,74.0476339503358
Cloudy_MidWind,admm,3,0.22842802720987,58.457094513816
Cloudy_MidWind,admm,4,0.258727217637814,36.5486182270296
Cloudy_MidWind,admm,5,0.202903954894395,27.9607853341773
Cloudy_MidWind,admm,6,0.209798456189228,19.3270486977435
Cloudy_MidWind,admm,7,0.173183625962848,15.3302092436025
Cloudy_MidWind,admm,8,0.155849312092509,12.4416384583666
Cloudy_MidWind,admm,9,0.0847325424025819,13.1283070821705
Cloudy_MidWind,admm,10,0.0938036723810373,10.4241670306125
Cloudy_MidWind,admm,11,0.027207221381852,9.04225337676122
Cloudy_MidWind,admm,12,0.00833379500743463,8.29579618754681
Cloudy_MidWind,admm,13,0.0106595398937836,7.70129247121269
Cloudy_MidWind,admm,14,0.00599870710453037,7.23195214976786
Cloudy_MidWind,admm,15,0.00566143379414356,6.78741675160526
Cloudy_MidWind,admm,16,0.00997104053121019,6.34029448516672
Cloudy_MidWind,admm,17,0.0217943153322648,5.32683117720754
Cloudy_MidWind,admm,18,0.0956229824451934,9.42630744447192
Cloudy_MidWind,admm,19,0.0439464945019047,4.50598616835713
Cloudy_MidWind,admm,20,0.041671432899058,2.82781804634401
Cloudy_MidWind,admm,21,0.0308173773499175,2.37699995574543
Cloudy_MidWind,admm,22,0.0155284937150335,2.07097987509177
Cloudy_MidWind,admm,23,0.00342943000385105,1.94652586030312
Cloudy_MidWind,admm,24,0.00733657570009721,1.60181160466625
Cloudy_MidWind,admm,25,0.00379561154212994,1.24413637344871
Cloudy_MidWind,admm,26,0.005714872639113,1.05703930764811
Cloudy_MidWind,admm,27,0.00614509045308438,0.9218207681949
Cloudy_MidWind,admm,28,0.00578497336163051,0.828170233851593
Cloudy_MidWind,admm,29,0.00263929396291391,0.772165467313677
Cloudy_MidWind,admm,30,0.00116793987716058,0.724744686498945
Cloudy_MidWind,admm,31,0.00109543832091865,0.654367712902654
Cloudy_MidWind,admm,32,0.00153762638707978,0.601101616440084
Cloudy_MidWind,admm,33,0.00213246868432572,0.494716145035718
Cloudy_MidWind,admm,34,0.00351512960532408,0.389652437062855
Cloudy_MidWind,admm,35,0.00265802942991504,0.353964370209411
Cloudy_MidWind,admm,36,0.00160498045277049,0.32781832093771
Cloudy_MidWind,admm,37,0.000644389050106921,0.303555468363497
Cloudy_MidWind,admm,38,0.000521371394812648,0.270705158188366
Cloudy_MidWind,admm,39,0.00072026452269005,0.244174986537058
Cloudy_MidWind,admm,40,0.000613000337044929,0.222861901300964
Cloudy_MidWind,admm,41,0.000355021184578256,0.20440605343799
Cloudy_MidWind,admm,42,0.000146940479393147,0.187093225264289
Cloudy_MidWind,admm,43,0.00016905020648221,0.167754339880372
Cloudy_MidWind,admm,44,0.000682728901126756,0.144158741318237
Cloudy_MidWind,admm,45,0.000671802180710888,0.128041743792899
Cloudy_MidWind,admm,46,0.000493083891488649,0.116832831507029
Cloudy_MidWind,admm,47,0.000237893812985312,0.107064046986333
Cloudy_MidWind,admm,48,7.66252511886987e-05,0.097204741654819
Cloudy_MidWind,admm,49,0.00013706575490589,0.087810256228519
Cloudy_MidWind,admm,50,0.000158452338689314,0.0795291080667069
Cloudy_MidWind,admm,51,0.000124488317499995,0.0723202772703606
Cloudy_MidWind,admm,52,5.56856756159512e-05,0.0660427434570759
Cloudy_MidWind,admm,53,3.56459201901901e-05,0.0599053695818342
Cloudy_MidWind,admm,54,2.43721654454703e-05,0.054370158095268
Cloudy_MidWind,admm,55,2.13517459755686e-05,0.0494419469327939
