Scenario,Method,Iteration,PrimalResidual,DualResidual
Sunny_HighWind,admm,1,0.794602922551797,102.054502160328
Sunny_HighWind,admm,2,0.706692895762229,67.4036732376017
Sunny_HighWind,admm,3,0.216610046993378,56.9195517005224
Sunny_HighWind,admm,4,0.221455435075396,39.999147015691
Sunny_HighWind,admm,5,0.204952523537921,26.631840572845
Sunny_HighWind,admm,6,0.335320969397034,14.207082064989
Sunny_HighWind,admm,7,0.304948052773402,10.3548591903067
Sunny_HighWind,admm,8,0.184334040353111,12.0019236753785
Sunny_HighWind,admm,9,0.0590955297173676,11.6549527138182
Sunny_HighWind,admm,10,0.0453848620433408,9.58845104766991
Sunny_HighWind,admm,11,0.0787528809593931,7.47608114471073
Sunny_HighWind,admm,12,0.0726441758534431,5.69676359417922
Sunny_HighWind,admm,13,0.047203362161746,5.31951378289558
Sunny_HighWind,admm,14,0.0164589121412337,5.05243851510018
Sunny_HighWind,admm,15,0.0155322747685531,4.4862708088542
Sunny_HighWind,admm,16,0.0194363401402022,3.92206654931775
Sunny_HighWind,admm,17,0.0247931987531059,3.44912869680449
Sunny_HighWind,admm,18,0.024835912885562,2.9874993971658
Sunny_HighWind,admm,19,0.011501132329854,2.70445568425207
Sunny_HighWind,admm,20,0.0115461341508527,2.46670080891388
Sunny_HighWind,admm,21,0.0692121194122503,7.95010750836737
Sunny_HighWind,admm,22,0.00799337619812922,3.68850879891201
Sunny_HighWind,admm,23,0.0292083774147199,2.17446417963496
Sunny_HighWind,admm,24,0.0234724271670924,1.74424200684588
Sunny_HighWind,admm,25,0.0139133068439149,1.38003935644945
Sunny_HighWind,admm,26,0.0177709787765668,0.927640826357501
Sunny_HighWind,admm,27,0.0112714095493665,0.873515877200627
Sunny_HighWind,admm,28,0.0195331053324755,2.0248108661657
Sunny_HighWind,admm,29,0.0191909579002134,1.30265825137057
Sunny_HighWind,admm,30,0.0060687109232698,1.08367288621762
Sunny_HighWind,admm,31,0.00481144929850107,0.838095760135883
Sunny_HighWind,admm,32,0.00878093760829123,0.552127640894656
Sunny_HighWind,admm,33,0.00871716955492578,0.410418079402881
Sunny_HighWind,admm,34,0.00619169053056383,0.408764023722482
Sunny_HighWind,admm,35,0.00303445203482619,0.406229705501819
Sunny_HighWind,admm,36,0.00429033433244529,0.370260694832225
Sunny_HighWind,admm,37,0.00416675277458316,0.300977214430284
Sunny_HighWind,admm,38,0.00226272538950781,0.254091531745991
Sunny_HighWind,admm,39,0.00188479806096496,0.228533189415409
Sunny_HighWind,admm,40,0.00119209210978517,0.212338763735206
Sunny_HighWind,admm,41,0.000522587482356619,0.194744014857853
Sunny_HighWind,admm,42,0.000336048319739075,0.174881541592672
Sunny_HighWind,admm,43,0.000511672809354439,0.156007082603989
Sunny_HighWind,admm,44,0.000532413708385184,0.140449695882514
Sunny_HighWind,admm,45,0.000420043693851549,0.128026173578285
Sunny_HighWind,admm,46,0.000231621890644812,0.11680688783978
Sunny_HighWind,admm,47,9.85419970986139e-05,0.106237258141992
Sunny_HighWind,admm,48,0.000110234103098123,0.0962608122519962
Sunny_HighWind,admm,49,0.000141320649273514,0.087239683729406
Sunny_HighWind,admm,50,0.00013319705893679,0.0792608787288141
Sunny_HighWind,admm,51,0.000128537724784122,0.0719357349016781
Sunny_HighWind,admm,52,4.3974148972353e-05,0.0654362820732158
Sunny_HighWind,admm,53,0.000168546084370856,0.0598291909717891
Sunny_HighWind,admm,54,6.97635003508428e-05,0.0541580955070958
Sunny_HighWind,admm,55,7.27982012232702e-05,0.0491258154829466
