Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
Rainy_HighWind,admm,29207.3265562797,29207.3265562797,59,1.66543637481544e-05,0.0491551710595679,3.2432741213614e-06,9.83682136634911e-07,1.29363658674109e-10,0,1.84292839447286,0,3555.22238823952,-705.012579801768,25272.2607602568,0,0,368.585678894572,0,43.4181746859332
