Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_qSupportCost
Cloudy_MidWind,admm,26433.1883169759,26433.1883169759,55,2.13517459755686e-05,0.0494419469327939,8.03019749140432e-06,6.34455921666444e-06,5.20925262561395e-20,0,3.12364904644047,0,3886.39190981527,-921.202588539884,22037.3414980532,0,0,624.729809288094,0,61.5615460078913
