TypicalScenario,TypicalScenarioCN,DDREScenarioId,PVLabel,WindLabel,RepresentativeDays,TotalObjective_Yuan,AnnualObjective_Yuan,GridEnergy_MWh,AnnualGridEnergy_MWh,GridPeak_MW,GridPeakValleyDiff_MW,GasEnergy_MWhth,AnnualGasEnergy_MWhth,CarbonEmission_tCO2,AnnualCarbonEmission_tCO2,CarbonQuota_tCO2,AnnualCarbonQuota_tCO2,CarbonSurplusBeforeTrade_tCO2,AnnualCarbonSurplusBeforeTrade_tCO2,CarbonBuyMarket_tCO2,AnnualCarbonBuyMarket_tCO2,CarbonSellMarket_tCO2,AnnualCarbonSellMarket_tCO2,CarbonTradeAbs_tCO2,AnnualCarbonTradeAbs_tCO2,CarbonUnusedAllowance_tCO2,AnnualCarbonUnusedAllowance_tCO2,RenewableAvailable_MWh,RenewableUse_MWh,RenewableUseRate_percent,RenewableCurtailment_MWh,AnnualRenewableCurtailment_MWh,RenewableCurtailmentRate_percent,H2Shortage_kg,AnnualH2Shortage_kg,HeatDump_MWh,StorageCharge_MWh,StorageDischarge_MWh,StorageSOCSwing_MWh,AvgMinimumVoltage_pu,GridVoltageDeviation_pu
SingleScenario,单场景,13,NaN,NaN,365,30311.3837969587,11063655.0858899,21.468759776088,7836.09731827211,6.71864493664311,6.71864493526145,78.3378781127273,28593.3255111455,49.4140782674954,18036.1385676358,45.3541171875551,16554.2527734576,-4.05996107994025,-1481.88579417819,7.2507979537193,2646.54125310754,3.19083687418223,1164.65545907651,2.49463453184101,910.541604121969,0,0,81.26099525,81.0243089760351,99.7087332326699,0.236686273964947,86.3904899972057,0.291266767330107,6.63269916400283e-08,2.42093519486103e-05,4.4172238626751e-08,10.6804089098512,9.63906904120182,3.02725127908121,0.966066622201337,0.0237589125652125
