Scenario,Method,Iteration,PrimalResidual,DualResidual
S1_Normal_NoStorage_NoCarbon,admm,1,0.439113225627018,1
S1_Normal_NoStorage_NoCarbon,admm,2,0.159256207288204,0.344186819844454
S1_Normal_NoStorage_NoCarbon,admm,3,0.038242172225613,0.200869114221557
S1_Normal_NoStorage_NoCarbon,admm,4,0.0911276206825569,0.100003054509759
S1_Normal_NoStorage_NoCarbon,admm,5,0.0844866263441366,0.0453060048827849
S1_Normal_NoStorage_NoCarbon,admm,6,0.06474310587475,0.0359506643183786
S1_Normal_NoStorage_NoCarbon,admm,7,0.0613475642965046,0.0671712030794491
S1_Normal_NoStorage_NoCarbon,admm,8,0.0248461831135746,0.0508373214253948
S1_Normal_NoStorage_NoCarbon,admm,9,0.0117669984602337,0.0361714483698843
S1_Normal_NoStorage_NoCarbon,admm,10,0.0192725205037606,0.0179798526155116
S1_Normal_NoStorage_NoCarbon,admm,11,0.0187374548049263,0.00806916176632268
S1_Normal_NoStorage_NoCarbon,admm,12,0.0123604967922889,0.00965195235319873
S1_Normal_NoStorage_NoCarbon,admm,13,0.00554723680563477,0.0100437736905414
S1_Normal_NoStorage_NoCarbon,admm,14,0.0019611844399258,0.00758164652389453
S1_Normal_NoStorage_NoCarbon,admm,15,0.00353184705701728,0.00413012290659476
S1_Normal_NoStorage_NoCarbon,admm,16,0.00368231739385235,0.00199655544536091
S1_Normal_NoStorage_NoCarbon,admm,17,0.00259797735932215,0.00205295774152664
S1_Normal_NoStorage_NoCarbon,admm,18,0.00123365538582848,0.0021490635092077
S1_Normal_NoStorage_NoCarbon,admm,19,0.000376877376751505,0.00173144769382729
