Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
S2_Normal_WithStorage_NoCarbon,centralized,41459.0213894234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.49319231926393e-09,0.456190625203294,1.52377216015199e-08,4.89371039977003,1.02439996172764,3.40819998861195,4.76009031664913e-08,7606.20665626188,1301.44968440568,29604.1279997611,0,5.73434233430703e-07,91.2381250406587,4.57131648045598e-06,2156.72439249842,28.1579483158555
