Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,4,19,1.0290767129290384,1.0589988810928344
S3_Carbon_NoDR,admm,4,20,1.0300174709148728,1.0609359903898707
S3_Carbon_NoDR,admm,4,21,1.0316125692262816,1.06422449298565
S3_Carbon_NoDR,admm,4,22,1.0331284056540675,1.0673543025693155
S3_Carbon_NoDR,admm,4,23,1.0321758559373855,1.0653869975800743
S3_Carbon_NoDR,admm,4,24,1.027612354791644,1.0559871517204278
S3_Carbon_NoDR,admm,5,1,1.0352059404797693,1.0716513392046039
S3_Carbon_NoDR,admm,5,2,1.0351801597553876,1.0715979631511896
S3_Carbon_NoDR,admm,5,3,1.0148851838553703,1.029991936409149
S3_Carbon_NoDR,admm,5,4,1.009517100133561,1.019124775462074
S3_Carbon_NoDR,admm,5,5,1.0092503322680346,1.0185862331831383
S3_Carbon_NoDR,admm,5,6,1.0270932879964612,1.0549206222473817
S3_Carbon_NoDR,admm,5,7,1.0270823563059372,1.0548981666349564
S3_Carbon_NoDR,admm,5,8,1.0268554511359478,1.054432117527611
S3_Carbon_NoDR,admm,5,9,1.025436141825537,1.051519280962043
S3_Carbon_NoDR,admm,5,10,1.024245274691822,1.049078382728526
S3_Carbon_NoDR,admm,5,11,1.0234697610641477,1.0474903518127037
S3_Carbon_NoDR,admm,5,12,1.023309673727555,1.0471626883443952
S3_Carbon_NoDR,admm,5,13,1.0231765258410033,1.046890203032065
S3_Carbon_NoDR,admm,5,14,1.023323883125964,1.0471917697760014
S3_Carbon_NoDR,admm,5,15,1.0236541626457967,1.047867844702067
S3_Carbon_NoDR,admm,5,16,1.0224920911997644,1.045490076566067
S3_Carbon_NoDR,admm,5,17,1.0216407317117449,1.0437497846925095
S3_Carbon_NoDR,admm,5,18,1.0226244255552963,1.0457607157423
S3_Carbon_NoDR,admm,5,19,1.0228481317367029,1.0462183005972636
S3_Carbon_NoDR,admm,5,20,1.0240577968467637,1.0486943712826473
S3_Carbon_NoDR,admm,5,21,1.0261424836054496,1.0529683966599603
S3_Carbon_NoDR,admm,5,22,1.0280917864155108,1.0569727212950362
S3_Carbon_NoDR,admm,5,23,1.0265427979976243,1.0537901161207912
S3_Carbon_NoDR,admm,5,24,1.0199236580460025,1.0402442682419388
S3_Carbon_NoDR,admm,6,1,1.0266100884302904,1.053928273666849
S3_Carbon_NoDR,admm,6,2,1.0265539763383424,1.0538130663360623
S3_Carbon_NoDR,admm,6,3,1.0002628962788602,1.000525861672174
S3_Carbon_NoDR,admm,6,4,0.9930907231911927,0.9862291844884062
S3_Carbon_NoDR,admm,6,5,0.9931101827955547,0.9862678351722202
S3_Carbon_NoDR,admm,6,6,1.0166834230666721,1.033645182738566
S3_Carbon_NoDR,admm,6,7,1.0135666147979867,1.0273172826330506
