Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
S3_Normal_WithStorage_Carbon,admm,39578.2312751541,39578.2312751541,30,0.000292553671746891,0.00251402703619026,0.000337483230908431,0.00027889315226437,1.11124106288152,3.56520368782753e-11,0.456191580914723,4.56368741983739e-10,4.56011018408608,1.25479999827715,4.50419999915297,1.43230262165521e-09,6867.41660415329,-526.796795308456,29730.2572162525,0,8.19996848200333e-09,91.2383161829446,1.36910622595122e-07,2709.6204060936,34.8319459173525
