Scenario,Method,Iteration,PrimalResidual,DualResidual
S3_Carbon_NoDR,admm,83,0.00463966695796117,0.00335871806341731
S3_Carbon_NoDR,admm,84,0.00376486787691446,0.00347924665517668
S3_Carbon_NoDR,admm,85,0.00304926493577965,0.0034878206317932
S3_Carbon_NoDR,admm,86,0.00295299540711403,0.00304556891584875
S3_Carbon_NoDR,admm,87,0.00280360506826309,0.00282408532229334
S3_Carbon_NoDR,admm,88,0.00281279736504899,0.00264794658265297
S3_Carbon_NoDR,admm,89,0.00282834597352175,0.00251879573145646
S3_Carbon_NoDR,admm,90,0.00280907702911695,0.00242942137238635
S3_Carbon_NoDR,admm,91,0.00277695581626689,0.00235151632988727
S3_Carbon_NoDR,admm,92,0.00273325824821254,0.00227489853745267
S3_Carbon_NoDR,admm,93,0.00264872023185093,0.00221434368102244
S3_Carbon_NoDR,admm,94,0.0249481176326049,0.0235707255632073
S3_Carbon_NoDR,admm,95,0.0205477909159427,0.00998042902650581
S3_Carbon_NoDR,admm,96,0.0198561193187268,0.00895045784909907
S3_Carbon_NoDR,admm,97,0.0197191333324374,0.00845521001660911
S3_Carbon_NoDR,admm,98,0.0187987417040808,0.0085881735439238
S3_Carbon_NoDR,admm,99,0.0174904633985958,0.0244817141725039
S3_Carbon_NoDR,admm,100,0.0138778333306596,0.00736480327715096
S3_Carbon_NoDR,admm,101,0.012049497189866,0.0073553122028977
S3_Carbon_NoDR,admm,102,0.0112659927927805,0.00639073226680435
S3_Carbon_NoDR,admm,103,0.0118730879467815,0.00458266662722271
S3_Carbon_NoDR,admm,104,0.0121355641114594,0.00290511725492544
S3_Carbon_NoDR,admm,105,0.0106083141240335,0.00296176891956872
S3_Carbon_NoDR,admm,106,0.00827805054504786,0.00422294157294688
S3_Carbon_NoDR,admm,107,0.00622786360913969,0.00523748906401144
S3_Carbon_NoDR,admm,108,0.00477498396100844,0.00553756667453624
S3_Carbon_NoDR,admm,109,0.00463571886949039,0.00479790550673863
S3_Carbon_NoDR,admm,110,0.00513962085249337,0.00416599014760609
S3_Carbon_NoDR,admm,111,0.0234277819715895,0.0249530471590503
S3_Carbon_NoDR,admm,112,0.0194150474135995,0.00945369384507546
S3_Carbon_NoDR,admm,113,0.0190899089479275,0.00783136512630278
S3_Carbon_NoDR,admm,114,0.0190326958614196,0.00725779444750977
S3_Carbon_NoDR,admm,115,0.0172231300949135,0.0079024020439783
S3_Carbon_NoDR,admm,116,0.015394462120303,0.00861386405993541
S3_Carbon_NoDR,admm,117,0.0132124384420126,0.00889696326854784
S3_Carbon_NoDR,admm,118,0.0160200468761919,0.0254948171356551
S3_Carbon_NoDR,admm,119,0.0164408443116785,0.0100164339905545
S3_Carbon_NoDR,admm,120,0.0151244291558342,0.00653892993808593
S3_Carbon_NoDR,admm,121,0.0123948331475154,0.00565716169141358
S3_Carbon_NoDR,admm,122,0.0116479252934398,0.00435511317963752
S3_Carbon_NoDR,admm,123,0.0110516929669575,0.00360896651824675
S3_Carbon_NoDR,admm,124,0.009866678797087,0.00388772528574103
S3_Carbon_NoDR,admm,125,0.00842283187714922,0.00460129824266879
S3_Carbon_NoDR,admm,126,0.00753785100910569,0.00479119635521566
S3_Carbon_NoDR,admm,127,0.0070826967261192,0.00445957252358524
S3_Carbon_NoDR,admm,128,0.00656438842423447,0.00435031709458024
S3_Carbon_NoDR,admm,129,0.00507762864849068,0.00417616356576551
S3_Carbon_NoDR,admm,130,0.00496767001242153,0.00363045923627036
S3_Carbon_NoDR,admm,131,0.00471672746238168,0.00287220165341383
S3_Carbon_NoDR,admm,132,0.00426961021327736,0.00291424387713943
S3_Carbon_NoDR,admm,133,0.00390070097115359,0.00297895015560615
S3_Carbon_NoDR,admm,134,0.00319665444076388,0.00277591244934868
S3_Carbon_NoDR,admm,135,0.00324001973704655,0.00236991957348876
S3_Carbon_NoDR,admm,136,0.00287190409580503,0.00225412411766027
S3_Carbon_NoDR,admm,137,0.00256852778572863,0.00227768690185441
S3_Carbon_NoDR,admm,138,0.00241828600480591,0.00225348376886725
S3_Carbon_NoDR,admm,139,0.00240581897124921,0.00218259087005973
S3_Carbon_NoDR,admm,140,0.0024998523181886,0.0020530601303449
S3_Carbon_NoDR,admm,141,0.00260066049181531,0.00190863999678748
S3_Carbon_NoDR,admm,142,0.00262799381107188,0.00180317104707153
S3_Carbon_NoDR,admm,143,0.00256217337999688,0.00176370755897852
S3_Carbon_NoDR,admm,144,0.00242083200313632,0.00178368863179667
S3_Carbon_NoDR,admm,145,0.00226888830682748,0.0018177414076736
S3_Carbon_NoDR,admm,146,0.00217642957879366,0.00182531286226473
S3_Carbon_NoDR,admm,147,0.0021678049052244,0.00179113993785495
S3_Carbon_NoDR,admm,148,0.00222165196192394,0.00172702165737953
S3_Carbon_NoDR,admm,149,0.00226752005285454,0.00147793247645316
S3_Carbon_NoDR,admm,150,0.00227146578272357,0.00143261420148009
S3_Carbon_NoDR,admm,151,0.00227286464273287,0.00138539874914678
S3_Carbon_NoDR,admm,152,0.00224648002970609,0.00136095100192063
S3_Carbon_NoDR,admm,153,0.00121483624537511,0.00133510406008576
S3_Carbon_NoDR,admm,154,0.000663260779744974,0.00128999676712372
S3_Carbon_NoDR,admm,155,0.000799820958327186,0.0012175217860528
S3_Carbon_NoDR,admm,156,0.000956685863021121,0.00112868597306983
S3_Carbon_NoDR,admm,157,0.00111953319123111,0.00101883978364344
S3_Carbon_NoDR,admm,158,0.00126602214116722,0.000822658871747402
S3_Carbon_NoDR,admm,159,0.00139219677789817,0.00065255688840236
S3_Carbon_NoDR,admm,160,0.00147188560874901,0.000503189413923387
S3_Carbon_NoDR,admm,161,0.00147728657388891,0.000428063071736385
S3_Carbon_NoDR,admm,162,0.00142472760864504,0.000447447048741028
S3_Carbon_NoDR,admm,163,0.0013376323941387,0.000512779086247543
S3_Carbon_NoDR,admm,164,0.001246235693235,0.000573404161593007
S3_Carbon_NoDR,admm,165,0.00117625406607634,0.000594311853174289
S3_Carbon_NoDR,admm,166,0.00111449394371141,0.000609625588893044
S3_Carbon_NoDR,admm,167,0.001058666691701,0.000629157360933387
S3_Carbon_NoDR,admm,168,0.000994330715624217,0.000659896656943151
S3_Carbon_NoDR,admm,169,0.000920444975219077,0.000678560655890101
S3_Carbon_NoDR,admm,170,0.000940064240189533,0.000591858461393058
S3_Carbon_NoDR,admm,171,0.00098326709446082,0.000516753935078514
S3_Carbon_NoDR,admm,172,0.000966442074736432,0.000463400207041561
S3_Carbon_NoDR,admm,173,0.000891740024861058,0.000473507300044521
S3_Carbon_NoDR,admm,174,0.000765425812969776,0.000530851745544806
S3_Carbon_NoDR,admm,175,0.000601914640931891,0.000592989379637145
S3_Carbon_NoDR,admm,176,0.000438750984032231,0.000634013288466512
