Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
S3_Carbon_NoDR,centralized,39311.6423310249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74563705104924e-09,0.680190625119324,2.72959317086457e-08,0,0,0,0,7940.33059172562,392.251466666839,30206.8977264085,0,6.31496521741326e-07,136.038125023865,8.1887795125937e-06,0,60.8822426395058
