Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
Sunny_HighWind,admm,26593.2897635531,26593.289763553,64,7.88368098071984e-06,0.00493969777581381,2.69132969590302e-05,1.89470857084872e-05,1.11022302462516e-13,0,19.9782442188745,0,1.084,0,0,0,2504.6659542445,230.760630842683,17614.2068697439,0,0,3995.64884377491,0,43.36,6.5958949083702
