Scenario,Method,Iteration,PrimalResidual,DualResidual
Rainy_HighWind,admm,1,0.903019291518062,1
Rainy_HighWind,admm,2,0.236085435802005,0.26432633382588
Rainy_HighWind,admm,3,0.156441982605314,0.158298150070019
Rainy_HighWind,admm,4,0.0963898941778172,0.107294570880302
Rainy_HighWind,admm,5,0.0500243195439557,0.0885975219585019
Rainy_HighWind,admm,6,0.0234036585230175,0.0731360093668146
Rainy_HighWind,admm,7,0.0228445738597458,0.0576480731310937
Rainy_HighWind,admm,8,0.0108792687242027,0.0484067988782223
Rainy_HighWind,admm,9,0.00838668569987051,0.0567240613960071
Rainy_HighWind,admm,10,0.00827360922813415,0.0403060834326393
Rainy_HighWind,admm,11,0.00640761740746774,0.0354716316766555
Rainy_HighWind,admm,12,0.00960016472079898,0.025754467295423
Rainy_HighWind,admm,13,0.00973913040245236,0.0226311056816149
Rainy_HighWind,admm,14,0.00969107776441261,0.0209492457370941
Rainy_HighWind,admm,15,0.010187944431963,0.0136737181812978
Rainy_HighWind,admm,16,0.00989852827818192,0.0124873639748505
Rainy_HighWind,admm,17,0.00992334611382569,0.00875946566912401
Rainy_HighWind,admm,18,0.0100265599945531,0.00787070173289243
Rainy_HighWind,admm,19,0.00995046545906194,0.00752195004123975
Rainy_HighWind,admm,20,0.00992494060052771,0.00727690940721697
Rainy_HighWind,admm,21,0.00997016136012202,0.00698583394659937
Rainy_HighWind,admm,22,0.00995942892835143,0.00671801892188432
Rainy_HighWind,admm,23,0.00981628731915246,0.00663270516383115
Rainy_HighWind,admm,24,0.00960610939944245,0.00658418107105031
Rainy_HighWind,admm,25,0.00772928925713219,0.00636451971512208
Rainy_HighWind,admm,26,0.00759421889378287,0.00619642545088056
Rainy_HighWind,admm,27,0.00753295694472115,0.00611503477787303
Rainy_HighWind,admm,28,0.00434898837075351,0.00604410708277984
Rainy_HighWind,admm,29,0.000221859155211093,0.00591427651830121
Rainy_HighWind,admm,30,0.000873943469550827,0.00557087237317969
Rainy_HighWind,admm,31,0.00102525469635618,0.00540942950683405
Rainy_HighWind,admm,32,0.000812418752566633,0.00533687582291794
Rainy_HighWind,admm,33,0.000452049109766756,0.00529239287243364
Rainy_HighWind,admm,34,0.000105812277657524,0.00522093699479178
Rainy_HighWind,admm,35,0.000316053002301771,0.00508810943926641
Rainy_HighWind,admm,36,0.000491095034148666,0.00484156031747563
