Scenario,Method,TimeSlot,DataSum_Pload,DataSum_PloadFixed,DataSum_PdrShiftBase,DataSum_PdrShiftMax,DataSum_PdrCutEmax,DataSum_Hload,DataSum_HdrCutMax,DataSum_H2load,DataSum_H2drCutMax,DataSum_Ppv,DataSum_Pwind,DataSum_PcompFixed,Sum_Pgrid,Sum_Pch,Sum_Pdis,Sum_PpvUse,Sum_PpvCurt,Sum_PwindUse,Sum_PwindCurt,Sum_Pchp,Sum_Hchp,Sum_Fgas,Sum_Peb,Sum_Heb,Sum_Pelec,Sum_H2prod,Sum_H2cons_fc,Sum_Pfc,Sum_Pcomp,Sum_Hch,Sum_Hdis,Sum_H2ch,Sum_H2dis,Sum_H2short,Sum_Hdump,Sum_PdrShift,Sum_PdrShiftDev,Sum_PdrCutE,Sum_HdrCut,Sum_H2drCut,Sum_PloadDR,Sum_HloadDR,Sum_H2loadDR,Sum_Qpv,Sum_Qwind,Sum_Qes,Sum_QinjLocal,Sum_PinjLocal,Sum_CarbonEmission_kg,Sum_CarbonQuota_kg,Sum_CarbonBuyMarket_kg,Sum_CarbonSellMarket_kg,Sum_CarbonTradeWithCommunities_kg,Sum_CarbonUnusedAllowance_kg,Mean_SOC_e,Mean_SOC_th,Mean_SOC_h2,Mean_V,TotalRenewableAvailable_MW,TotalRenewableUsed_MW,TotalRenewableCurtailment_MW
Sunny_LowWind,centralized,1,1.37,0,0,0,0,2.285,0,7.6,0,0,0.569274859487621,0,9.59362579553656e-10,1.31803357834213e-09,1.39481976495978,0,0,0.569274859462449,2.51713094812089e-11,0.749999999633074,0.964285713813952,2.14285714180878,0.591815029428147,0.574060578545303,0.723345762912154,14.4669152582431,4.16182758386056e-09,7.49128965094901e-11,0.0289338305164861,1.62545147562133e-09,0.659653749468219,39.0305326656784,32.1636174110405,1.48365299222108e-10,7.83882125876545e-11,0.149600001053059,4.00110796212455e-09,1.38576621212618e-10,0.0869999598763658,4.0928181258917e-10,1.37000000091448,2.19800004012363,7.59999999959072,1.13007781540699e-05,1.18516507319533e-05,1.13994033922857e-05,0,0,717.436672113688,813.094894586336,1.7256014035619e-06,95.6582241983044,6.21724893790088e-11,0,1.44392288990517,3.76854254456097,32.288971751546,0,0.569274859487621,0.569274859462449,2.51713094812089e-11
Sunny_LowWind,centralized,2,1.3,0,0,0,0,2.23,0,7.6,0,0,0.922953407724466,0,0.186282164140427,1.2944093442924e-09,1.40970746514346,0,0,0.922953407698906,2.55605536736425e-11,0.514105934790658,0.660993344730847,1.46887409940188,0.980769363904997,0.951346282987847,0.723345774824842,14.4669154964968,4.15375771083886e-09,7.47676387950995e-11,0.0289338309929937,0.0169933244409202,0.634653694708199,39.0680349315366,32.201119438637,1.48384882972392e-10,7.93301258017465e-11,0.142400000969192,3.96404392910089e-09,1.38732496619408e-10,2.09335741791247e-09,4.09382773674756e-10,1.30000000083046,2.22999999790664,7.59999999959062,7.85896162378766e-06,7.69353526565381e-06,7.79890830193849e-06,0,0,692.969338095506,692.969296427922,4.32559617292686e-05,1.58829883254756e-06,6.21724893790088e-11,0,0.949288692019145,3.55123825705212,34.5779435825116,0,0.922953407724466,0.922953407698906,2.55605536736425e-11
Sunny_LowWind,centralized,3,1.35,0,0,0,0,2.19,0,15.2,0,0,1.56014821678007,0,5.64878604687508,1.61720348351783,1.80351056725541e-08,0,0,1.56014821675247,2.7595481455478e-11,0.25160593609264,0.323493346404823,0.718874103121829,2.80412372934777,2.72000001746733,1.46751251440132,29.3502502880264,3.98638697091629e-09,7.17549654764932e-11,0.0587005005760528,0.863493393088073,0.0100000277165125,43.0034917563779,28.8532414717806,1.48339667609793e-10,8.11386791088609e-11,0.308399990112293,0.162999992482104,1.28395066389848e-10,1.58054324258235e-09,4.10441550403056e-10,1.5129999899839,2.18999999841946,15.1999999995896,2.03965324432637,1.81522871169606,1.61967844578637,0,0,6341.37069769438,4385.08891147026,1956.28178833898,2.11490394719682e-06,5.6417093219352e-11,0,1.46140312213828,3.82116904987514,39.2946936773777,0,1.56014821678007,1.56014821675247,2.7595481455478e-11
Sunny_LowWind,centralized,4,1.32,0,0,0,0,2.18,0,15.2,0,0,1.36602606545955,0,6.8890151633978,2.12769228172303,4.39122599623808e-09,0,0,1.36602606543185,2.76987321967681e-11,0.225000002286755,0.289285717225828,0.642857149390729,3.13233931640717,3.03836913691495,1.6723169666257,33.446339332514,3.97489558331435e-09,7.15481204996584e-11,0.066892678665028,1.14765486014765,4.5902166204615e-09,45.20747779,26.9611384609036,1.48328079830953e-10,8.14279199623513e-11,0.303199992285959,0.160799994393242,1.27635583647968e-10,1.49807893787488e-09,4.10473806645613e-10,1.48079999215832,2.17999999850192,15.1999999995895,2.42055000221775,2.16274049938068,1.84695773354758,0,0,7655.36738008566,5259.13150971844,2396.23587241933,2.05215903993548e-06,5.46123146705213e-11,0,2.13517234314319,4.18459308731129,45.3768067870763,0,1.36602606545955,1.36602606543185,2.76987321967681e-11
Sunny_LowWind,centralized,5,1.39,0,0,0,0,2.23,0,17.1,0,0,0.889466178073189,0,6.88185126902246,2.09152853171271,5.5469343379392e-09,0,0,0.889466178045665,2.75238720703896e-11,0.4875000002209,0.626785714569729,1.39285714348829,2.87167929429098,2.78552891546225,1.67231695854796,33.4463391709592,4.00543555219967e-09,7.2097839939594e-11,0.0668926783419185,1.18231464992828,1.8419442400579e-08,44.0515172049897,27.7051780374788,1.48284704116105e-10,8.12278022621626e-11,0.31599999014267,0.166399992325917,1.28247104490861e-10,1.55808167975035e-09,4.10563654937411e-10,1.55639999001442,2.22999999844192,17.0999999995894,2.40647942136767,2.18165100381682,1.88227521941453,0,0,7898.73320718414,5538.49940537355,2360.2338038799,2.06934748368371e-06,5.66160451853648e-11,0,2.79748970957257,4.55899271999229,50.8255865095801,0,0.889466178073189,0.889466178045665,2.75238720703896e-11
Sunny_LowWind,centralized,6,1.65,0,0,0,0,2.41,0,19,0,0,0.184656934360149,0,0.491576932606286,1.23411924053964e-09,1.03395245291949,0,0,0.184656934335785,2.43637610086722e-11,1.35666665171674,1.74428569506438,3.8761904334764,0.686303356137709,0.665714255453578,0.702451552513458,14.0490310502692,3.89593125051462e-09,7.01267625092632e-11,0.0280980621005383,1.88639752276312e-09,4.02479561796799e-08,32.7296145834985,37.6805835365641,1.48750023981659e-10,7.87000464796961e-11,0.175799999805269,3.41842504910656e-09,1.43143452304598e-10,1.11991826206137e-08,4.14641740546796e-10,1.64999999966213,2.40999998880082,18.9999999995854,-1.72075210470944e-05,-1.67012670286544e-05,-1.69600252508708e-05,0,0,1828.66629634253,1828.66631061548,2.32910998256511e-06,1.66020957319455e-05,1.29226407352689e-10,0,2.43469937560566,4.55899270646755,49.1752635252251,0,0.184656934360149,0.184656934335785,2.43637610086722e-11
Sunny_LowWind,centralized,7,2,0,0,0,0,2.685,0,22.8,0,0,0.0964489534155834,0,3.35422973335994e-10,1.30950069464543e-09,1.71989508391756,0,0,0.0964489533909448,2.46385134516913e-11,1.4927775274742,1.91928539246683,4.26507864992629,0.573312816020376,0.556113431539764,0.707508411325035,14.1501682265007,3.87325454707425e-09,6.97185818473366e-11,0.0283003364530014,1.41249876464824e-09,0.114801176879971,30.9281102238643,39.5779420006747,1.48717356677007e-10,7.78623832076164e-11,0.214000000222195,3.68716227922346e-09,1.42749817163382e-10,0.0948000006037944,4.15034396517525e-10,2.00000000007945,2.59019999939621,22.799999999585,1.54911391560445e-06,1.51641761643012e-06,1.62180455761336e-06,0,0,1427.96445435488,1618.35971476916,1.90937519104721e-06,190.395262323699,5.28430632584787e-11,0,1.83122741675101,4.51871159222012,46.2919862662886,0,0.0964489534155834,0.0964489533909448,2.46385134516913e-11
Sunny_LowWind,centralized,8,2.56,0,0,0,0,3.015,0,26.6,0,1.08775985669004,0.211138457776448,0,2.12500481421705e-10,1.28984823104165e-09,1.55499692932247,1.0877598566157,7.43450856433014e-11,0.211138457751811,2.46371811840618e-11,1.42277757304719,1.82928545106067,4.06507878013483,0.67938235707601,0.65900088636373,0.997394671793503,19.9478934358701,3.8919971433029e-09,7.00559485794521e-11,0.0398957868717401,1.26344610301937e-09,0.425913663280347,32.0604527192162,38.7125592866768,1.4871684889382e-10,7.78798692202542e-11,0.274000000132319,3.5692979229372e-09,1.43526899002049e-10,0.100800000636577,4.15071203494347e-10,2.55999999998879,2.91419999936342,26.5999999995849,-6.63720424207009e-06,-6.53368849187404e-06,-6.20896305920826e-06,0,0,1361.00374181643,1542.47090728655,1.90452439301183e-06,181.467167374688,5.21822585142218e-11,0,1.28561445950245,4.36926820199554,44.0746174104685,0,1.29889831446649,1.29889831436751,9.89822668273632e-11
Sunny_LowWind,centralized,9,2.81,0,0,0,0,3.23,0,30.4,0,2.20621890899612,0.694164870592625,0,1.49883245917137e-10,1.25349129311454e-09,0.628770628567812,2.20621890892317,7.29515337027919e-11,0.694164870567843,2.47822873333803e-11,1.00277758028215,1.28928546036276,2.86507880080613,0.679382380811323,0.659000909386983,1.00245154505245,20.0490309010489,3.79469887780238e-09,6.83045798004428e-11,0.0400980618020978,1.25351695351124e-09,1.17611363095581,30.3043805406703,40.6553496371847,1.48991880995387e-10,7.79701303521563e-11,0.300599999783365,3.42040250834231e-09,1.44211903400773e-10,0.105600000625934,4.1588368114636e-10,2.80999999963915,3.12439999937407,30.3999999995841,-1.76225856265723e-05,-1.7688285779887e-05,-1.73799617640817e-05,0,0,959.239212669633,1087.13777428458,1.81444054527545e-06,127.898563429425,5.15090192720891e-11,0,1.06499318671769,3.9565967529343,40.6242943782969,0,2.90038377958874,2.90038377949101,9.77338210361722e-11
Sunny_LowWind,centralized,10,2.99,0,0,0,0,3.36,0,34.2,0,2.99585538263087,0.562532966923531,0,1.40253947739703e-10,1.28243470183943e-09,0.303042595397387,2.99585538255652,7.43520800483566e-11,0.562532966899569,2.39614994512749e-11,0.946590312716152,1.21704468777791,2.70454375061758,0.733356284408873,0.711355595876607,1.04294708881482,20.8589417762963,3.72930617427666e-09,6.71275111369799e-11,0.0417178835525926,1.25241967863998e-09,1.3223997170447,28.908137238861,42.2491954657304,1.49210829116281e-10,7.80958075985438e-11,0.320199999862062,3.43154639518597e-09,1.4414292352705e-10,0.1092000006313,4.15906478994894e-10,2.98999999971792,3.2507999993687,34.1999999995841,-7.77115424940251e-05,-7.7874088774149e-05,-7.75810655298944e-05,0,0,905.491471033616,1026.22366710187,1.80464165023025e-06,120.732197872941,5.72839553569793e-11,0,0.958662451896647,3.49259685261344,36.1772749693404,0,3.5583883495544,3.55838834945609,9.83135794996315e-11
Sunny_LowWind,centralized,11,3.26,0,0,0,0,3.43,0,38,0,3.55550264831304,1.23179512009369,0,1.48941455591e-10,1.77443732861261e-09,9.13470999833505e-08,3.55550264823806,7.4981798547924e-11,1.23179512006805,2.56457077796313e-11,0.939356489689904,1.20774405817273,2.6838756848283,1.33979238344053,1.29959861193731,1.083521118781,21.6704223756201,3.69492610718577e-09,6.65086699293439e-11,0.0433408447512402,1.66105361340401e-09,0.907821248300863,27.5468088402111,43.8763864677218,1.49502868713111e-10,7.90529863792244e-11,0.347600000951589,4.0053042561133e-09,1.40603446838569e-10,0.0148360833291996,4.15653829149763e-10,3.26000000081099,3.4151639166708,37.9999999995843,0.0195386789004439,0.0195385495329338,0.0195388386130706,0,0,898.571724491459,1018.38128768311,1.79983584275398e-06,119.809564991536,5.32942578956863e-11,0,0.958662420406947,3.17406308180584,30.7340824268368,0,4.78729776840674,4.78729776830611,1.00627506327555e-10
Sunny_LowWind,centralized,12,3.29,0,0,0,0,3.47,0,38,0,5.08831990382525,1.04299221603516,0,1.52169168256004e-10,4.66799845218099e-09,2.52912200040593e-08,5.08831990374943,7.58189067084913e-11,1.04299221600868,2.64799293603346e-11,0.789146435861035,1.01461684610704,2.2547041024601,1.87297543108832,1.81678616815567,1.68988763457494,33.7977526914989,3.67944177057848e-09,6.62299518704127e-11,0.0675955053829977,3.90461734058161e-09,0.6385969873745,32.9795948991243,37.1818422107393,1.5030241941935e-10,7.971778792637e-11,0.351800005551538,8.28399008188213e-09,1.37764152412388e-10,2.34711986810488e-09,4.16655039874826e-10,3.29000000541377,3.46999999765288,37.9999999995833,0.0307426099135239,0.0307424292566811,0.0307427529318563,0,0,754.883456449491,855.534583900614,1.75258326374154e-06,100.65112920376,5.90691939805765e-11,0,0.958662413011035,2.94999396466526,29.333333322965,0,6.13131211986041,6.13131211975811,1.02298836068826e-10
Sunny_LowWind,centralized,13,3.26,0,0,0,0,3.47,0,38,0,7.7112616784229,1.18026492390343,0,1.87390239818665e-10,0.121910308892171,1.31005429497155e-09,7.71126167834308,7.98188182216109e-11,1.18026492387677,2.6659563445719e-11,0.52664643374744,0.677116843389566,1.50470409642126,3.82138437396261,3.70674284274373,2.12969064058851,42.5938128117702,3.91340978578509e-09,7.04413761441316e-11,0.0851876256235405,0.913859688899077,1.54891096358127e-09,37.7766874794047,33.1828746709847,1.50712819319284e-10,8.33388080767605e-11,0.349600088597266,8.98686661393415e-08,1.29295003455486e-10,1.30020618245088e-09,4.13969913411281e-10,3.26000008846797,3.46999999869979,37.999999999586,0.0377100182249004,0.0377098095836469,0.0377101389001571,0,0,503.780619465703,570.951368634851,1.67386699398867e-06,67.1707508430559,6.08437744631374e-11,0,0.997267343700553,3.2393828656065,30.8646042591047,0,8.89152660232633,8.89152660221985,1.0647838166733e-10
