Scenario,Method,Objective_Yuan,LocalObjective_Yuan,Iterations,FinalPrimalResidual,FinalDualResidual,MaxConsensusP_MW,MaxConsensusQ_MVAr,MaxConsensusCarbon_kg,TotalPVCurt_MWh,TotalWindCurt_MWh,TotalH2Shortage_kg,TotalPdrShiftDeviation_MWh,TotalElectricCurtailmentDR_MWh,TotalHeatCurtailmentDR_MWh,TotalHydrogenCurtailmentDR_kg,Part_gridCost,Part_carbonTradingCost,Part_gasCost,Part_gasCarbonCost,Part_pvCurtCost,Part_windCurtCost,Part_h2ShortCost,Part_demandResponseCost,Part_qSupportCost
Rainy_HighWind,admm,38603.4071939154,38603.4071939154,36,0.000491095034148666,0.00484156031747563,0.00160374195021618,0.00112470298390843,0.0747710628868359,1.02090601770966e-08,0,5.37222276671341e-08,3.70057962672005,0.959199983930234,0.815400229917041,1.55190542791516e-07,8343.66471471082,732.755477028583,27846.4041469847,0,2.34808384073221e-06,0,1.61166683001402e-05,1081.35528061479,32.7010562304599
