Scenario,Method,Community,TimeSlot,Data_Pload,Data_PloadFixed,Data_PdrShiftBase,Data_PdrShiftMax,Data_PdrCutEmax,Data_Hload,Data_HdrCutMax,Data_H2load,Data_H2drCutMax,Data_Ppv,Data_Pwind,Data_PcompFixed,Pgrid,Pch,Pdis,SOC_e,PpvUse,PpvCurt,PwindUse,PwindCurt,Pchp,Hchp,Fgas,Peb,Heb,Pelec,H2prod,H2cons_fc,Pfc,Pcomp,Hch,Hdis,SOC_th,H2ch,H2dis,SOC_h2,H2short,Hdump,PdrShift,PdrShiftDev,PdrCutE,HdrCut,H2drCut,PloadDR,HloadDR,H2loadDR,Qpv,Qwind,Qes,QinjLocal,PinjLocal,V,CarbonEmission_kg,CarbonQuota_kg,CarbonBuyMarket_kg,CarbonSellMarket_kg,CarbonTradeWithCommunities_kg,CarbonUnusedAllowance_kg,Data_Emax,Data_SOC0_e,Data_EthMax,Data_SOC0_th,Data_EH2Max,Data_SOC0_h2
Sunny_HighWind,admm,1,1,0.22,0,0,0,0,0.625,0,1.4,0,0,0,0,0,0,0.233656305551283,1.35404599415654,0,0,0,0,0,0,0,0.0136563055512835,0.013246616384745,0,0,0,0,0,0,0.611753383615255,4.35604906987868,0,1.4,18.6,0,-3.64291929955129e-17,0.0176,0,0,0,0,0.22,0.625,1.4,0.0051690043636304,0.0051690043636304,0.0051690043636304,0.0291658922485897,0,0,0,0,0,0.000215140291146554,0.000215140291137672,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,2,0.2,0,0,0,0,0.61,0,1.4,0,0,0,0,0,0,0.213656305551283,1.12914461989203,0,0,0,0,0,0,0,0.0136563055512835,0.013246616384745,0,0,0,0,0,0,0.596753383615255,3.72788761344157,0,1.4,17.2,0,-3.64291929955129e-17,0.016,0,0,0,0,0.2,0.61,1.4,0.0046990011353007,0.0046990011353007,0.0046990011353007,0.0265147287208987,0,0,0,0,0,9.8491675556491,9.84916755564913,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,3,0.28,0,0,0,0,0.6,0,2.8,0,0,0,0,0.293656305551284,0,0,1.12914461989203,0,0,0,0,0,0,0,0.0136563055512835,0.013246616384745,0,0,0,0,0,0,0.586753383615255,3.11025247279393,0,2.8,14.4,0,-3.64291929955129e-17,0.0224,0,0,0,0,0.28,0.6,2.8,0.0108605803231889,0.0108605803231889,0.0108605803231889,0.0242746840079545,0.293656305551284,0,317.148809995387,213.781790441335,7.18031069864113,0,96.1867088554109,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,4,0.27,0,0,0,0,0.59,0,2.8,0,0,0,0,1.38233569301,0,0,1.12914461989203,0,0,0,0,0,0,0,0.608247422680412,0.59,0.484700259932293,9.69400519864586,0,0,0.0193880103972917,0,0,3.11025247279393,6.89400519864586,0,21.2940051986459,0,0,0.0216,0,0,0,0,0.27,0.59,2.8,0.130512200193774,0.130512200193774,0.130512200193774,-0.336090345877428,1.38233569301,0,1492.9225484508,1006.34038451128,377.818983645003,0,108.763180294516,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,5,0.29,0,0,0,0,0.61,0,3.15,0,0,0,0,1.42295424971103,0,0,1.12914461989203,0,0,0,0,0,0,0,0.628865979381443,0.61,0.484700259932293,9.69400519864586,0,0,0.0193880103972917,0,0,3.11025247279393,6.54400519864586,0,27.8380103972917,0,0,0.0232,0,0,0,0,0.29,0.61,3.15,0.142453341191192,0.142453341191192,0.142453341191192,-0.367852595657003,1.42295424971103,0,1536.79058968791,1035.91069378963,389.587342580992,0,111.29255331729,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,6,0.38,0,0,0,0,0.69,0,3.5,0,0,0,0,0,0,0.211873496147496,0.906119887105196,0,0,0,0,0.406742337511877,0.522954433943842,1.16212096431965,0.172211923769235,0.167045566056158,0.0638499133559024,1.27699826711805,0,0,0.0025539965342361,0,0,3.11025247279393,0,2.22300173288195,25.6150086644098,0,0,0.0304,0,0,0,0,0.38,0.69,3.5,0.00892881607310501,0.00892881607310501,0.00892881607310501,0.0504575707107021,0,0,389.082491671464,440.960157227659,0,51.7270059605894,-0.150659595605784,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,7,0.4,0,0,0,0,0.78,0,4.2,0,0,0,0,0,0,0.231873496147497,0.66204252273941,0,0,0,0,0.406742337511877,0.522954433943842,1.16212096431965,0.172211923769235,0.167045566056158,0.0638499133559024,1.27699826711805,0,0,0.0025539965342361,0,0.0900000000000001,3.01551563068867,0,2.92300173288195,22.6920069315278,0,0,0.032,0,0,0,0,0.4,0.78,4.2,0.00939881930777009,0.00939881930777009,0.00939881930777009,0.0531087342193869,0,0,389.082491671464,440.960157227659,0,51.8747881229481,-0.00287743324700607,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,8,0.42,0,0,0,0,0.86,0,4.9,0,0,0,0,0,0,0.251873496147496,0.396912526794677,0,0,0,0,0.406742337511877,0.522954433943842,1.16212096431965,0.172211923769235,0.167045566056158,0.0638499133559024,1.27699826711805,0,0,0.0025539965342361,0,0.17,2.83656826226762,0,3.62300173288195,19.0690051986459,0,0,0.0335999999999999,0,0,0,0,0.42,0.86,4.9,0.00986882254182509,0.00986882254182509,0.00986882254182509,0.055759897729902,0,0,389.082491671464,440.960157227659,0,51.877314743408,-0.00035081278715321,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,9,0.5,0,0,0,0,0.83,0,5.6,0,0.364396268603062,0,0,0,0,0,0.396912526794677,0.364396268603062,0,0,0,0.406742337511877,0.522954433943842,1.16212096431965,0.204734696224801,0.198592655338057,0.0638499133559024,1.27699826711805,0,0,0.0025539965342361,0,0.108452910718101,2.72240730361698,0,4.32300173288195,14.7460034657639,0,-1.11022302462516e-16,0.04,0,0,0,0,0.5,0.83,5.6,0.0117487734652913,0.0117487734652913,0.0117487734652913,0.0663647378102239,0,0,389.082491671464,440.960157227659,0,51.8799198344833,0.00225427828826064,0,3.2,1.6,10,5,40,20
Sunny_HighWind,admm,1,10,0.54,0,0,0,0,0.75,0,6.3,0,0.738071705659996,0,0,0,0,0.0730669004549431,0.32,0.738071705659996,0,0,0,0,0,0,0.204734696224801,0.198592655338057,0.0638499133559024,1.27699826711805,0,0,0.0025539965342361,0,0.551407344661943,2.14197851976231,0,5.02300173288195,9.72300173288195,0,5.55111512312578e-17,0.0432,0,0,0,0,0.54,0.75,6.3,0.0126847735462839,0.0126847735462839,0.0126847735462839,0.071679083992606,0,0,0,0,0,0.00229550461412487,0.00229550461416927,0,3.2,1.6,10,5,40,20
