Scenario,Method,Iteration,PrimalResidual,DualResidual
Rainy_LowWind,admm,1,0.796495693107136,1
Rainy_LowWind,admm,2,0.207476517970413,0.375284347440007
Rainy_LowWind,admm,3,0.128358873431333,0.22688266958559
Rainy_LowWind,admm,4,0.123500138439227,0.123313501175208
Rainy_LowWind,admm,5,0.0793289786192087,0.0857477196267379
Rainy_LowWind,admm,6,0.0258234052710102,0.0764052850727937
Rainy_LowWind,admm,7,0.0126929673797407,0.0579910583085308
Rainy_LowWind,admm,8,0.00987806937059646,0.0491930710453794
Rainy_LowWind,admm,9,0.0118765106516053,0.0437178742118634
Rainy_LowWind,admm,10,0.00915176856222774,0.0383410101243464
Rainy_LowWind,admm,11,0.010484881934171,0.0335779762659714
Rainy_LowWind,admm,12,0.0120046680833763,0.0305615225387439
Rainy_LowWind,admm,13,0.0145784907650037,0.0197885190889302
Rainy_LowWind,admm,14,0.0134169123123983,0.0153331275857952
Rainy_LowWind,admm,15,0.0106246653602725,0.0141189078227981
Rainy_LowWind,admm,16,0.00492265077020337,0.0134588889338335
Rainy_LowWind,admm,17,0.00594160234830207,0.0121797922672341
Rainy_LowWind,admm,18,0.00644426373230534,0.0111839590138951
Rainy_LowWind,admm,19,0.00640105135693162,0.0103481485930983
Rainy_LowWind,admm,20,0.00697607325933124,0.00969983166519759
Rainy_LowWind,admm,21,0.00665493651225189,0.00930027485453714
Rainy_LowWind,admm,22,0.00633047551090393,0.00849655403008441
Rainy_LowWind,admm,23,0.00619959324575753,0.00780457394561357
Rainy_LowWind,admm,24,0.00601830555240054,0.00745191808655234
Rainy_LowWind,admm,25,0.00575947185385872,0.00716988438580096
Rainy_LowWind,admm,26,0.00423587846347223,0.00675892547810171
Rainy_LowWind,admm,27,0.00398266280103133,0.00662293647905487
Rainy_LowWind,admm,28,0.00219487356343665,0.00629679467340798
Rainy_LowWind,admm,29,0.000497988888948589,0.00621439286912715
Rainy_LowWind,admm,30,0.000588638807008728,0.00590809987498016
Rainy_LowWind,admm,31,0.00113964369463564,0.00548675610610823
Rainy_LowWind,admm,32,0.000918478535465541,0.0052907120932367
Rainy_LowWind,admm,33,0.000572389711698103,0.00517401280334078
Rainy_LowWind,admm,34,0.00102101652606848,0.00489314617784943
Rainy_LowWind,admm,35,0.000576059736634324,0.0048168824675705
Rainy_LowWind,admm,36,0.000286429335232852,0.0047346566754449
